obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
238, 242.0, 84786, 8751, 10343, 12368, 7818, 10830, 2516, 1393, 51, 53, 2.43, 138805,  X*
239, 243.0, 391844, 180187, 97450, 91072, 52565, 37063, 9784, 13399, 43, 54, 2.39, 873364,  X*
240, 244.0, 738779, 199591, 23432, 4921, 19688, 26058, 12505, 5242, 43, 43, 2.15, 1030216,  X*
241, 245.0, 155625, 88358, 16348, 8688, 10300, 9657, 7080, 1456, 40, 43, 1.99, 297512,  X*
242, 246.0, 43733, 29175, 980, 3472, 2274, 2524, 497, 169, 20, 21, 2.17, 82824,  X*
243, 247.0, 304396, 60550, 61329, 18274, 21835, 28770, 12412, 4033, 27, 23, 2.12, 511599,  X*
244, 248.0, 660764, 46905, 4736, 4665, 13733, 11602, 2068, 1844, 37, 24, 1.86, 746317,  X*
245, 249.0, 534238, 36232, 19401, 2967, 12893, 3570, 6829, 1067, 29, 30, 1.96, 617197,  X*
246, 250.0, 148606, 53784, 2690, 8848, 4085, 13957, 3323, 2534, 44, 35, 1.87, 237827,  X*
247, 251.0, 1611169, 113160, 65756, 102520, 57800, 31564, 12534, 7031, 37, 37, 1.94, 2001534,  X*
248, 252.0, 594169, 45269, 52020, 59916, 41103, 47895, 10718, 16985, 41, 56, 1.91, 868075,  X*
249, 253.0, 248504, 91364, 15378, 10222, 12260, 15331, 4552, 4930, 51, 48, 1.93, 402541,  X*
250, 254.0, 589109, 65376, 12799, 7001, 29726, 13456, 2782, 2480, 48, 50, 1.97, 722729,  X*
251, 255.0, 563572, 78328, 26347, 10119, 36484, 28469, 26549, 11756, 57, 37, 1.90, 781624,  X*
252, 256.0, 41584, 23271, 1035, 880, 2516, 2142, 1071, 921, 41, 8, 1.51, 73420,  X*
253, 257.0, 1191755, 178059, 48366, 62963, 36011, 51083, 13008, 14619, 47, 14, 1.50, 1595864,  X*
254, 258.0, 1055015, 32988, 18332, 8409, 4632, 7439, 2351, 828, 43, 27, 1.76, 1129994,  X*
255, 259.0, 1242757, 340104, 77063, 86023, 91340, 38335, 21135, 24215, 27, 30, 1.76, 1920972,  X*
256, 260.0, 91266, 337500, 25029, 53235, 19491, 34401, 31747, 8287, 27, 44, 1.85, 600956,  X*
257, 261.0, 1032258, 34562, 5552, 10520, 5385, 9876, 6768, 2397, 29, 43, 1.93, 1107318,  X*
258, 262.0, 982433, 21660, 25382, 20003, 6846, 11733, 2864, 2846, 34, 50, 2.09, 1073767,  X*
259, 263.0, 664431, 47207, 12276, 15790, 6412, 11388, 5962, 2490, 41, 53, 1.87, 765956,  X*
260, 264.0, 165723, 24793, 5325, 4228, 4322, 16224, 2205, 3432, 63, 53, 1.76, 226252,  X*
261, 265.0, 167330, 6195, 5614, 1946, 2811, 2389, 520, 499, 61, 61, 1.99, 187304,  X*
262, 266.0, 416615, 94274, 7482, 10434, 8556, 9990, 3288, 2901, 53, 38, 2.06, 553540,  X*
263, 267.0, 705870, 57930, 32128, 55399, 25514, 26910, 11432, 9948, 56, 47, 1.90, 925131,  X*
264, 268.0, 205222, 51826, 11206, 5611, 13754, 7071, 6588, 1388, 38, 48, 1.83, 302666,  X*
265, 269.0, 204107, 87122, 14413, 12425, 3708, 7774, 3647, 4036, 26, 38, 1.95, 337232,  X*
266, 270.0, 134379, 21387, 11562, 6784, 8799, 7100, 3641, 1279, 35, 50, 1.81, 194931,  X*
267, 271.0, 33353, 34449, 7951, 2433, 7252, 8774, 2568, 1743, 37, 35, 1.78, 98523,  X*
268, 272.0, 61745, 47961, 5275, 25807, 8126, 9418, 4707, 2392, 40, 43, 1.77, 165431,  X*
269, 273.0, 173082, 27980, 20015, 6214, 16059, 6066, 6951, 824, 43, 50, 1.86, 257191,  X*
270, 274.0, 333564, 233501, 14099, 24778, 7575, 13851, 7134, 2999, 27, 37, 1.88, 637501,  X*
271, 275.0, 32115, 72385, 6213, 60148, 32488, 24133, 14664, 10108, 24, 48, 1.78, 252254,  X*
272, 276.0, 636041, 235382, 23588, 38050, 28670, 76655, 28362, 8313, 34, 37, 1.75, 1075061,  X*
273, 277.0, 94058, 10087, 3132, 4865, 12258, 7978, 4852, 1738, 51, 29, 1.58, 138968,  X*
274, 278.0, 45983, 37203, 10267, 11158, 4903, 10877, 2133, 1812, 67, 41, 1.65, 124336,  X*
275, 279.0, 1103723, 72429, 46317, 47469, 44028, 25810, 15213, 2116, 66, 43, 1.76, 1357105,  X*
276, 280.0, 213460, 32459, 22882, 7504, 7738, 4071, 4174, 1362, 50, 57, 1.94, 293650,  X*
277, 281.0, 588948, 43013, 9407, 12865, 5199, 9227, 10809, 1622, 35, 61, 1.96, 681090,  X*
278, 282.0, 185037, 70194, 5962, 19216, 25961, 5643, 2321, 2374, 23, 54, 2.18, 316708,  X*
279, 283.0, 364007, 205182, 62429, 139060, 20662, 37133, 26178, 14250, 16, 56, 2.16, 868901,  X*
280, 284.0, 93042, 84757, 17786, 16323, 12525, 11015, 4381, 3811, 21, 48, 2.06, 243640,  X*
281, 285.0, 2185717, 215242, 3930, 41057, 46413, 41131, 27823, 17031, 23, 37, 1.77, 2578344,  X*
282, 286.0, 1765005, 161597, 162356, 42999, 77567, 65304, 12108, 20808, 35, 48, 1.96, 2307744,  X*
283, 287.0, 986468, 69018, 28963, 27041, 17813, 17426, 3591, 2908, 40, 44, 2.10, 1153228,  X*
284, 288.0, 266444, 68412, 5316, 13150, 9072, 7748, 6749, 2174, 41, 40, 1.95, 379065,  X*
285, 289.0, 1298481, 75953, 75984, 39854, 36326, 23646, 9602, 12496, 38, 61, 1.99, 1572342,  X*
286, 290.0, 212780, 24234, 5809, 7404, 7977, 4470, 1849, 861, 30, 54, 2.26, 265384,  X*
287, 291.0, 63344, 13471, 3238, 2973, 1987, 2947, 650, 505, 34, 50, 2.25, 89115,  X*
288, 292.0, 110392, 8545, 23546, 15289, 4673, 12863, 3622, 1963, 47, 70, 2.19, 180893,  X*
289, 293.0, 1346512, 360579, 56951, 11580, 34066, 9220, 10486, 6879, 27, 53, 2.27, 1836273,  X*
290, 294.0, 693555, 33550, 59819, 44815, 30253, 31951, 34459, 15073, 40, 66, 2.11, 943475,  X*
291, 295.0, 171078, 25147, 6206, 4823, 22911, 7715, 3371, 2056, 47, 60, 1.95, 243307,  X*
292, 296.0, 327184, 51767, 2707, 2525, 8861, 11203, 4686, 2136, 43, 24, 1.66, 411069,  X*
293, 297.0, 159292, 4960, 833, 2661, 741, 998, 757, 553, 63, 37, 1.45, 170795,  X*
294, 298.0, 1536773, 270688, 94405, 28832, 68003, 46217, 6903, 14444, 54, 23, 1.55, 2066265,  X*
295, 299.0, 114481, 4923, 2566, 1546, 2045, 2095, 1483, 791, 54, 35, 1.52, 129930,  X*
296, 300.0, 103166, 28014, 20407, 24055, 12829, 18380, 2615, 2497, 57, 60, 1.82, 211963,  X*
297, 301.0, 1648833, 240119, 76698, 68697, 51313, 69295, 28411, 9085, 64, 57, 2.05, 2192451,  X
298, 302.0, 327025, 20092, 4163, 9146, 10877, 6909, 3874, 2273, 69, 56, 2.03, 384359,  X
299, 303.0, 44844, 89832, 7399, 13396, 12490, 8960, 1571, 1297, 56, 44, 2.09, 179789,  X
300, 304.0, 151159, 57962, 8322, 13119, 7432, 6247, 2319, 6584, 44, 35, 2.14, 253144,  X
301, 305.0, 631680, 352079, 38391, 45221, 35063, 27635, 9251, 4312, 30, 27, 2.06, 1143632,  X
302, 306.0, 1078060, 55535, 33162, 1823, 4977, 12978, 4701, 1464, 27, 34, 2.07, 1192700,  X
303, 307.0, 128311, 12287, 6975, 10431, 6543, 8058, 4490, 2218, 41, 48, 2.10, 179313,  X
304, 308.0, 53319, 33673, 9662, 12469, 7756, 4440, 3438, 1749, 41, 53, 1.99, 126506,  X
305, 309.0, 1145080, 266408, 16088, 67702, 30597, 20399, 14850, 9844, 41, 54, 2.02, 1570968,  X
306, 310.0, 1203862, 122979, 45908, 49522, 41365, 23457, 16470, 10746, 38, 54, 1.89, 1514309,  X
307, 311.0, 117330, 17890, 3048, 11178, 13131, 7663, 1449, 1273, 35, 48, 1.91, 172962,  X
308, 312.0, 135463, 123800, 30303, 50437, 53706, 17561, 12425, 3201, 37, 48, 2.06, 426896,  X
309, 313.0, 746758, 146124, 21521, 27601, 34846, 29539, 11262, 10537, 48, 44, 1.94, 1028188,  X
310, 314.0, 705103, 124707, 31101, 38918, 53622, 63685, 3339, 5707, 63, 40, 2.15, 1026182,  X
311, 315.0, 154288, 165394, 32704, 103819, 33035, 18334, 13552, 7831, 47, 47, 2.26, 528957,  X
312, 316.0, 227269, 89694, 37884, 7859, 34844, 25404, 11285, 5500, 54, 41, 2.14, 439739,  X
313, 317.0, 1539682, 293701, 25165, 33001, 51553, 29171, 14478, 9339, 48, 38, 1.98, 1996090,  X
314, 318.0, 382321, 879816, 83764, 14231, 70375, 59949, 15574, 6477, 27, 24, 2.08, 1512507,  X
315, 319.0, 554164, 128257, 42802, 85008, 29715, 55660, 16966, 13790, 43, 23, 1.92, 926362,  X
316, 320.0, 1550944, 123677, 18857, 108934, 33872, 46176, 9867, 3358, 43, 34, 2.02, 1895685,  X
317, 321.0, 124746, 24079, 13036, 3111, 13337, 5355, 2783, 2278, 48, 43, 2.05, 188725,  X
318, 322.0, 1537776, 319338, 48717, 41559, 59235, 39897, 25375, 9462, 53, 53, 2.06, 2081359,  X
319, 323.0, 46088, 42663, 3478, 2961, 1237, 1719, 1343, 204, 34, 37, 2.11, 99693,  X
320, 324.0, 304401, 95117, 80265, 28012, 37594, 19997, 5850, 15269, 26, 38, 2.16, 586505,  X
321, 325.0, 559351, 140427, 17620, 25906, 26095, 49186, 12161, 5723, 34, 29, 1.88, 836469,  X
322, 326.0, 387349, 15007, 9915, 6274, 13219, 7543, 3895, 3006, 43, 37, 1.85, 446208,  X
323, 327.0, 357240, 175659, 130670, 22005, 53071, 96261, 5906, 5174, 66, 51, 2.20, 845986,  X
324, 328.0, 174525, 218990, 6799, 22579, 28453, 75186, 4856, 7486, 80, 29, 2.05, 538874,  X
325, 329.0, 742352, 43919, 26569, 31956, 22997, 44484, 7670, 7796, 84, 41, 1.99, 927743,  X
326, 330.0, 183549, 148122, 10131, 39694, 18730, 19504, 8557, 3201, 75, 35, 2.08, 431488,  X
327, 331.0, 991698, 108466, 2637, 49801, 68397, 59357, 5523, 5032, 78, 24, 2.15, 1290911,  X
328, 332.0, 78352, 3701, 946, 1891, 2228, 1938, 484, 166, 78, 40, 1.89, 89706,  X
329, 333.0, 640260, 154074, 25913, 32664, 20854, 35667, 11850, 2975, 69, 34, 2.01, 924257,  X
330, 334.0, 263081, 31393, 13460, 12045, 9215, 6853, 3032, 1676, 70, 41, 2.09, 340755,  X
331, 335.0, 256896, 108818, 2161, 12051, 11738, 8050, 4623, 1023, 51, 34, 2.00, 405360,  X
332, 336.0, 787968, 232595, 38490, 28662, 52423, 42937, 7587, 12120, 41, 27, 2.00, 1202782,  X
333, 337.0, 102841, 36595, 4629, 34232, 10617, 6560, 2354, 2330, 34, 38, 2.09, 200158,  X
334, 338.0, 835856, 53963, 5329, 23745, 12086, 30547, 7515, 2613, 44, 30, 2.01, 971654,  X
335, 339.0, 696717, 133584, 33577, 109941, 31415, 17102, 5541, 9941, 44, 54, 2.13, 1037818,  X
336, 340.0, 543232, 395567, 15221, 38174, 19628, 14904, 15206, 13751, 27, 48, 2.08, 1055683,  X
337, 341.0, 8130, 9940, 7616, 13933, 12020, 3276, 2023, 1256, 29, 51, 2.22, 58194,  X
338, 342.0, 295206, 79551, 16844, 34124, 33775, 16908, 22397, 6029, 20, 53, 1.97, 504834,  X
339, 343.0, 672187, 422143, 150288, 98013, 65510, 68833, 37980, 3796, 24, 47, 2.19, 1518750,  X
340, 344.0, 294477, 40537, 20629, 14153, 15451, 5872, 1834, 4276, 35, 63, 2.08, 397229,  X
341, 345.0, 712584, 90943, 4763, 29800, 11680, 9740, 3416, 5751, 30, 53, 2.18, 868677,  X
342, 346.0, 99582, 12644, 1671, 1442, 1981, 3323, 1164, 1077, 35, 43, 1.90, 122884,  X
343, 347.0, 993389, 352716, 22552, 37222, 10670, 44963, 7637, 5232, 35, 29, 2.06, 1474381,  X
344, 348.0, 559048, 113150, 85733, 78445, 33216, 24631, 6903, 9776, 38, 38, 2.14, 910902,  X
345, 349.0, 110780, 36876, 8202, 19145, 6441, 5285, 3648, 3755, 38, 44, 2.03, 194132,  X
346, 350.0, 504695, 183209, 69632, 28375, 15503, 66817, 18276, 9719, 41, 51, 2.04, 896226,  X
347, 351.0, 776061, 574964, 15499, 24151, 21578, 31501, 7495, 14287, 34, 41, 2.08, 1465536,  X
348, 352.0, 905549, 197595, 45248, 14048, 26615, 18060, 12007, 16436, 29, 26, 1.93, 1235558,  X
349, 353.0, 533603, 30416, 13456, 11874, 34108, 40707, 13010, 3983, 54, 16, 1.55, 681157,  X
350, 354.0, 857431, 120405, 1434, 17367, 15705, 9748, 4443, 2520, 40, 7, 1.46, 1029053,  X
351, 355.0, 1088733, 207555, 12812, 57930, 26331, 32260, 9617, 10388, 50, 21, 1.45, 1445626,  X
352, 356.0, 192589, 87012, 51208, 4120, 8461, 13106, 3567, 3108, 53, 29, 1.68, 363171,  X
353, 357.0, 692153, 18915, 4319, 15908, 12305, 6537, 1784, 461, 35, 38, 2.00, 752382,  X
354, 358.0, 626519, 89578, 11883, 11019, 12380, 9788, 14268, 5164, 38, 43, 1.97, 780599,  X
355, 359.0, 1731945, 217016, 25558, 33594, 41144, 16661, 11407, 12776, 30, 41, 2.00, 2090101,  X
356, 360.0, 250267, 41775, 8917, 8341, 12405, 17293, 3619, 6177, 44, 34, 1.91, 348794,  X
357, 361.0, 1405352, 297520, 29263, 11529, 50013, 52689, 25805, 14210, 44, 13, 1.60, 1886381,  X
358, 362.0, 79560, 84137, 31141, 18332, 9614, 11221, 2069, 4141, 43, 23, 1.57, 240215,  X
359, 363.0, 491674, 23600, 5864, 6604, 24208, 9175, 2898, 4587, 57, 24, 1.61, 568610,  X
360, 364.0, 22772, 9467, 8896, 24656, 3670, 13154, 1927, 2231, 57, 44, 1.85, 86773,  X
361, 365.0, 364857, 121953, 31873, 43945, 85703, 41612, 13972, 4210, 61, 56, 2.00, 708125,  X
362, 366.0, 612467, 11047, 3433, 1843, 7880, 8493, 3958, 1371, 84, 47, 2.01, 650492,  X
363, 367.0, 157158, 12562, 6184, 1027, 2476, 2104, 661, 678, 77, 53, 1.87, 182850,  X
364, 368.0, 142175, 30145, 28187, 6764, 5387, 11339, 5517, 1876, 69, 47, 2.03, 231390,  X
365, 369.0, 156190, 77823, 2934, 1357, 3469, 9566, 1641, 2681, 63, 27, 1.68, 255661,  X
366, 370.0, 104711, 22009, 5442, 6455, 5257, 2488, 1043, 796, 40, 38, 1.76, 148201,  X
367, 371.0, 614806, 50612, 6643, 7832, 4748, 6731, 4804, 1940, 38, 34, 1.86, 698116,  X
368, 372.0, 723900, 144323, 56881, 35984, 34148, 24242, 17634, 5968, 30, 29, 1.84, 1043080,  X
369, 373.0, 119430, 41525, 3113, 34667, 4237, 15640, 4352, 2893, 38, 57, 1.82, 225857,  X
370, 374.0, 111568, 31162, 2630, 18668, 10673, 11721, 1614, 1502, 51, 57, 2.10, 189538,  X
371, 375.0, 539404, 20545, 5062, 6900, 8488, 9548, 1746, 843, 64, 61, 2.02, 592536,  X
372, 376.0, 455589, 95595, 56228, 31111, 50358, 22207, 11012, 7954, 66, 61, 2.15, 730054,  X
373, 377.0, 1102015, 57718, 8059, 90056, 43443, 103725, 10490, 6686, 80, 57, 2.17, 1422192,  X
374, 378.0, 1664934, 74766, 32813, 15280, 6143, 11950, 2754, 1228, 69, 61, 2.46, 1809868,  X
375, 379.0, 775799, 165326, 21438, 33543, 84903, 27991, 14919, 3646, 60, 56, 2.34, 1127565,  X
376, 380.0, 470384, 128334, 10311, 11764, 18905, 34889, 5120, 2884, 66, 40, 2.24, 682591,  X
377, 381.0, 170660, 24672, 4218, 1471, 848, 1211, 486, 340, 35, 30, 2.33, 203906,  X
378, 382.0, 509608, 89647, 18240, 12446, 31179, 13426, 16909, 8346, 38, 21, 2.13, 699801,  X
379, 383.0, 861871, 118934, 8920, 13101, 11180, 15836, 9089, 11218, 37, 17, 1.64, 1050149,  X
380, 384.0, 37903, 46259, 9397, 5185, 3449, 4543, 2117, 1405, 23, 27, 1.68, 110258,  X
381, 385.0, 104310, 24963, 22665, 7383, 9117, 15101, 4500, 2422, 47, 40, 1.75, 190461,  X
382, 386.0, 475962, 30336, 20804, 8468, 13629, 4911, 4259, 1847, 41, 51, 1.68, 560216,  X
383, 387.0, 1837007, 258097, 28205, 27972, 19228, 25180, 11504, 7769, 38, 54, 1.80, 2214962,  X
384, 388.0, 886721, 268552, 32150, 26607, 40558, 35342, 17210, 12027, 43, 50, 1.88, 1319167,  X
385, 389.0, 975159, 105069, 137502, 124656, 67160, 65108, 10950, 5604, 38, 57, 2.28, 1491208,  X
386, 390.0, 239499, 27362, 24808, 2420, 3752, 7390, 3582, 1863, 43, 57, 2.27, 310676,  X
387, 391.0, 359752, 216042, 47758, 33208, 20175, 20876, 18459, 4963, 41, 63, 2.22, 721233,  X
388, 392.0, 362175, 178454, 87782, 36664, 40874, 40456, 9352, 5137, 43, 75, 2.46, 760894,  X
389, 393.0, 361613, 66066, 14796, 7332, 5335, 7737, 2528, 640, 35, 57, 2.72, 466047,  X
390, 394.0, 87153, 23495, 3042, 4126, 1880, 1881, 1862, 531, 26, 48, 2.28, 123970,  X
391, 395.0, 98387, 70942, 12594, 37493, 9387, 27093, 12302, 6441, 40, 53, 2.20, 274639,  X
392, 396.0, 1171853, 584158, 84784, 102820, 67243, 13800, 24878, 13677, 21, 47, 2.25, 2063213,  X
393, 397.0, 55414, 11695, 3547, 3335, 898, 1438, 640, 395, 20, 53, 2.19, 77362,  X
394, 398.0, 1142893, 63938, 55824, 74734, 14443, 80199, 11322, 4340, 41, 66, 2.24, 1447693,  X
395, 399.0, 60431, 26497, 6802, 19705, 5832, 11397, 2803, 2225, 41, 67, 2.32, 135692,  X
396, 400.0, 196024, 68982, 18098, 2838, 13765, 19116, 2549, 3474, 67, 64, 2.34, 324846,  X
397, 401.0, 696110, 122897, 103709, 87895, 46269, 19116, 13464, 19317, 66, 74, 2.38, 1108777,  X
398, 402.0, 119290, 54283, 7773, 14692, 5424, 14106, 7986, 1571, 57, 60, 2.19, 225125,  X
399, 403.0, 793704, 29689, 6507, 17870, 11646, 7325, 5016, 1574, 51, 57, 1.99, 873331,  X
400, 404.0, 115350, 45721, 8194, 7687, 9180, 12749, 3447, 991, 50, 60, 1.94, 203319,  X
401, 405.0, 888880, 28603, 37243, 22083, 25188, 42344, 17785, 4668, 74, 54, 1.93, 1066794,  X
402, 406.0, 2091428, 64413, 19001, 31478, 20035, 17839, 16634, 3281, 70, 61, 1.78, 2264109,  X
403, 407.0, 1117720, 309717, 23918, 34813, 44247, 40179, 15951, 3470, 67, 48, 1.83, 1590015,  X
404, 408.0, 1518776, 19965, 15560, 17856, 7561, 19292, 2130, 2347, 75, 61, 1.99, 1603487,  X
405, 409.0, 251704, 629326, 59043, 70454, 59503, 15591, 13206, 6283, 41, 48, 2.12, 1105110,  X
406, 410.0, 180528, 12437, 442, 5339, 2290, 4469, 2970, 1498, 47, 43, 1.98, 209973,  X
407, 411.0, 912663, 330106, 54751, 56595, 48725, 45940, 22290, 17572, 47, 50, 1.98, 1488642,  X
408, 412.0, 212219, 43131, 13322, 2796, 11452, 10860, 3977, 3039, 40, 37, 1.89, 300796,  X
409, 413.0, 28923, 30033, 11046, 6746, 8794, 10875, 4887, 2302, 64, 43, 1.66, 103606,  X
410, 414.0, 182203, 121595, 8062, 11426, 13410, 8892, 2764, 781, 50, 35, 1.63, 349133,  X
411, 415.0, 309756, 158029, 23964, 16414, 6310, 6231, 4097, 3491, 37, 34, 1.89, 528292,  X
412, 416.0, 121985, 72571, 16356, 19384, 7292, 6388, 3108, 1475, 23, 38, 2.12, 248559,  X
413, 417.0, 74881, 26679, 26236, 7889, 6353, 10057, 3196, 1711, 20, 48, 2.35, 157002,  X
414, 418.0, 23095, 14465, 3761, 7119, 1717, 2551, 868, 474, 24, 63, 2.60, 54050,  X
415, 419.0, 333186, 102782, 10435, 67509, 68799, 43128, 12509, 14697, 47, 67, 2.42, 653045,  X
416, 420.0, 577477, 268855, 17741, 13754, 13428, 45791, 9896, 7535, 56, 53, 2.23, 954477,  X
417, 421.0, 476927, 35354, 8122, 8078, 11958, 7429, 5213, 2210, 56, 41, 1.96, 555291,  X
418, 422.0, 25890, 4530, 5240, 3356, 1335, 4015, 1341, 221, 69, 47, 1.96, 45928,  X
419, 423.0, 87489, 16723, 3640, 22682, 6702, 4435, 1924, 4037, 61, 56, 1.78, 147632,  X
420, 424.0, 488133, 33838, 9847, 24821, 8043, 13091, 3094, 2108, 63, 78, 1.98, 582975,  X
421, 425.0, 455120, 266881, 61007, 82603, 43303, 89975, 23257, 21438, 66, 80, 2.06, 1043584,  X
422, 426.0, 991338, 52466, 2669, 9689, 5466, 4920, 3632, 662, 50, 63, 2.11, 1070842,  X
423, 427.0, 278157, 406151, 52507, 20073, 48434, 69332, 14289, 9696, 54, 41, 1.95, 898639,  X
424, 428.0, 72505, 5090, 4427, 6495, 3542, 1171, 1107, 658, 44, 48, 2.05, 94995,  X
425, 429.0, 674918, 194583, 57958, 18763, 7973, 47162, 17215, 6177, 41, 44, 1.91, 1024749,  X
426, 430.0, 312329, 147634, 19458, 15665, 34701, 23293, 25903, 9676, 48, 44, 1.75, 588659,  X
427, 431.0, 569823, 93476, 24636, 48826, 25804, 23663, 13656, 2016, 47, 57, 1.87, 801900,  X
428, 432.0, 914687, 320665, 79508, 61813, 27620, 39170, 7970, 6009, 48, 48, 2.17, 1457442,  X
429, 433.0, 426504, 82841, 48259, 84614, 9861, 23464, 11296, 11951, 43, 63, 2.14, 698790,  X
430, 434.0, 277591, 49254, 31831, 4924, 8208, 14428, 2737, 1628, 47, 75, 2.32, 390601,  X
431, 435.0, 5032, 8867, 12668, 13484, 4675, 8508, 3782, 988, 53, 83, 2.61, 58004,  X
432, 436.0, 133237, 69447, 31544, 13247, 12537, 11365, 3381, 4684, 56, 87, 2.60, 279442,  X
433, 437.0, 7456, 19228, 12380, 9251, 15767, 10104, 1878, 1389, 66, 75, 2.48, 77453,  X
434, 438.0, 43818, 8365, 4316, 2962, 3237, 3805, 1331, 457, 69, 75, 2.42, 68291,  X
435, 439.0, 267812, 15662, 5793, 3898, 2507, 5303, 797, 696, 67, 63, 2.39, 302468,  X
436, 440.0, 142716, 35801, 2725, 12534, 2837, 6475, 4813, 784, 67, 60, 2.24, 208685,  X
437, 441.0, 453282, 140565, 3156, 64711, 26367, 38268, 12693, 3637, 64, 56, 2.13, 742679,  X
438, 442.0, 484199, 42811, 44724, 30137, 25522, 31517, 6060, 10000, 64, 61, 2.05, 674970,  X
439, 443.0, 86509, 63864, 643, 7369, 2886, 11292, 3013, 3086, 61, 47, 1.84, 178662,  X
440, 444.0, 305630, 55242, 10457, 10222, 15792, 5811, 2795, 1362, 54, 44, 1.78, 407311,  X
441, 445.0, 1457766, 60836, 2711, 46423, 32606, 14492, 5296, 5413, 51, 47, 1.81, 1625543,  X
442, 446.0, 3062912, 80833, 43465, 21211, 27367, 35078, 12903, 10626, 50, 41, 1.78, 3294395,  X
443, 447.0, 274058, 162161, 14798, 86552, 32927, 62288, 8492, 5106, 54, 54, 1.86, 646382,  X
444, 448.0, 395103, 192661, 16014, 19122, 90894, 60262, 23776, 8259, 69, 44, 1.87, 806091,  X
445, 449.0, 815087, 152716, 66370, 39592, 25375, 13374, 24363, 5450, 57, 48, 1.81, 1142327,  X
446, 450.0, 768666, 126723, 6758, 5669, 4246, 11007, 3309, 3177, 44, 29, 1.73, 929555,  X
447, 451.0, 87811, 14100, 14006, 10715, 4359, 9029, 1914, 835, 44, 38, 2.01, 142769,  X
448, 452.0, 296092, 778325, 61049, 35162, 39925, 19891, 18319, 6977, 16, 40, 1.90, 1255740,  X
449, 453.0, 400024, 64008, 19139, 3802, 8269, 17679, 3781, 2697, 30, 30, 2.03, 519399,  X
450, 454.0, 817633, 77796, 10652, 9125, 4532, 12461, 4553, 6599, 38, 41, 1.90, 943351,  X
451, 455.0, 264819, 108030, 10274, 9719, 10182, 9088, 7811, 1534, 24, 21, 1.94, 421457,  X
452, 456.0, 415021, 110885, 5890, 11852, 7573, 8532, 8629, 4350, 37, 23, 1.56, 572732,  X
453, 457.1, 84909, 7724, 2885, 1801, 1820, 2093, 3919, 825, 35, 27, 1.38, 105976,  X
454, 458.1, 348206, 498808, 118286, 12556, 100046, 58345, 16113, 10527, 30, 27, 1.42, 1162887,  X
455, 459.1, 1508280, 265289, 21540, 57657, 57034, 47219, 21106, 19423, 40, 30, 1.43, 1997548,  X
456, 460.0, 1763453, 311185, 98950, 78095, 46119, 113045, 65054, 71397, 53, 41, 1.34, 2547298,  X
457, 461.0, 17237, 29869, 8137, 23567, 11246, 24222, 4030, 2691, 61, 43, 1.53, 120999,  X
458, 462.0, 11746, 25205, 14193, 17298, 9525, 15290, 1865, 1495, 74, 56, 1.93, 96617,  X
459, 463.0, 456930, 86673, 42867, 194661, 99081, 17949, 22686, 6551, 63, 77, 2.09, 927398,  X
460, 464.1, 75416, 79235, 23651, 15510, 5352, 5919, 3607, 1492, 47, 78, 2.39, 210182,  X
461, 465.0, 491602, 36125, 2487, 11420, 9167, 14721, 2659, 1562, 43, 69, 2.50, 569743,  X
462, 466.0, 271836, 110618, 27003, 9455, 10472, 7892, 6369, 3887, 26, 60, 2.45, 447532,  X
463, 467.0, 206486, 184397, 45160, 45852, 43175, 15834, 17411, 5894, 26, 47, 2.24, 564209,  X
464, 468.0, 1863614, 314628, 27357, 72791, 26711, 31292, 7088, 6890, 30, 43, 2.21, 2350371,  X
465, 469.0, 211478, 44522, 13762, 6861, 9849, 16707, 9230, 1161, 30, 44, 1.95, 313570,  X
466, 471.1, 427473, 56087, 8456, 4493, 6366, 15301, 4246, 1871, 44, 40, 1.90, 524293,  X
467, 472.4, 810377, 27480, 61942, 22149, 31025, 24461, 11112, 8242, 74, 60, 1.94, 996788,  X
468, 473.2, 814000, 18523, 8461, 8690, 23859, 10426, 5958, 1806, 74, 61, 1.84, 891723,  X
469, 474.2, 584406, 62395, 9456, 27472, 3682, 7714, 4001, 3345, 63, 75, 1.75, 702471,  X
470, 475.1, 2358618, 73757, 48572, 101854, 7789, 21436, 17926, 7805, 51, 83, 1.93, 2637757,  X
471, 476.2, 180063, 29928, 4755, 3532, 4252, 4414, 2081, 1325, 44, 66, 1.95, 230350,  X
472, 477.0, 897569, 25882, 676, 5898, 2739, 3125, 5083, 1451, 34, 60, 1.73, 942423,  X
473, 478.0, 347608, 10472, 10644, 9354, 5260, 4065, 949, 1021, 38, 67, 2.06, 389373,  X
474, 479.0, 366870, 191462, 48403, 23472, 27314, 50540, 14433, 7590, 47, 48, 1.98, 730084,  X
475, 480.1, 1979116, 357595, 19789, 24259, 44991, 82410, 56649, 12600, 53, 38, 1.67, 2577409,  X
476, 481.1, 223400, 10401, 5634, 3256, 748, 2181, 761, 596, 54, 51, 1.86, 246977,  X
477, 482.1, 230798, 12986, 5856, 4232, 2745, 4535, 1956, 440, 57, 43, 2.11, 263548,  X
478, 483.1, 1795057, 167159, 27959, 55374, 105025, 95270, 28007, 6414, 66, 43, 1.80, 2280265,  X
479, 484.1, 566715, 165387, 25931, 56777, 23604, 36366, 10281, 5591, 61, 57, 1.89, 890652,  X
