obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
238, 248.0, 215839, 16050, 19279, 2209, 6857, 5965, 2369, 1988, 44, 69, 1.85, 270556,  X*
239, 249.0, 447089, 182824, 10011, 49608, 76725, 30465, 5575, 18570, 44, 57, 1.86, 820867,  X*
240, 250.0, 821759, 459089, 185955, 16637, 44842, 27864, 27919, 6561, 21, 61, 1.72, 1590626,  X*
241, 251.0, 684757, 133360, 48228, 18922, 42348, 29584, 9994, 4836, 27, 67, 1.95, 972029,  X*
242, 252.0, 784473, 85451, 2479, 14196, 21972, 27366, 13119, 2834, 35, 50, 1.78, 951890,  X*
243, 253.0, 526882, 78958, 6936, 14070, 14539, 6592, 4412, 1091, 27, 50, 1.79, 653480,  X*
244, 254.0, 259980, 79328, 2629, 8417, 6922, 8157, 1122, 1583, 37, 38, 1.87, 368138,  X*
245, 255.0, 517115, 62469, 12381, 31423, 12233, 15635, 10218, 2947, 38, 41, 1.79, 664421,  X*
246, 256.0, 516774, 43810, 34618, 55552, 26097, 55055, 8543, 4637, 41, 60, 1.89, 745086,  X*
247, 257.0, 59185, 71794, 2825, 8398, 7995, 3705, 3477, 1445, 37, 53, 1.99, 158824,  X*
248, 258.0, 96663, 84798, 42351, 36324, 10061, 30348, 12739, 6800, 44, 70, 1.99, 320084,  X*
249, 259.0, 2039649, 875810, 179006, 128785, 154974, 98320, 53821, 22728, 38, 64, 2.01, 3553093,  X*
250, 260.0, 497495, 35567, 9599, 3103, 5624, 4441, 2153, 817, 23, 54, 2.05, 558799,  X*
251, 261.0, 31273, 29204, 24758, 9394, 9310, 5858, 5575, 2736, 29, 75, 1.92, 118108,  X*
252, 262.0, 22000, 13658, 5552, 7289, 6112, 3622, 2920, 3712, 27, 75, 1.90, 64865,  X*
253, 263.0, 2109076, 387965, 72641, 77608, 33867, 16992, 13855, 6046, 16, 77, 2.06, 2718050,  X*
254, 264.0, 1201460, 228450, 64364, 7470, 46110, 28847, 14821, 8894, 16, 75, 1.96, 1600416,  X*
255, 265.0, 893896, 93051, 1477, 38122, 80794, 44560, 18216, 8120, 29, 60, 1.76, 1178236,  X*
256, 266.0, 338057, 141854, 67183, 16075, 7056, 25700, 20840, 3970, 26, 57, 1.73, 620735,  X*
257, 267.0, 279640, 215111, 28433, 30648, 20593, 54243, 11241, 16656, 47, 53, 1.75, 656565,  X*
258, 268.0, 810216, 243873, 15725, 21584, 28203, 27605, 10509, 4253, 47, 47, 1.51, 1161968,  X*
259, 269.0, 392944, 54376, 35564, 48715, 13559, 18506, 21073, 5826, 38, 64, 1.57, 590563,  X*
260, 270.0, 630225, 69852, 64663, 23997, 37814, 44140, 24502, 9473, 48, 64, 1.68, 904666,  X*
261, 271.0, 514805, 78393, 54250, 20080, 24752, 27759, 14722, 10247, 48, 77, 1.65, 745008,  X*
262, 272.0, 799787, 117035, 16944, 25256, 46131, 31408, 10898, 21375, 56, 83, 1.58, 1068834,  X*
263, 273.0, 1632577, 52117, 43228, 9356, 25682, 24783, 10807, 7990, 63, 75, 1.57, 1806540,  X*
264, 274.0, 35769, 5782, 320, 4876, 3003, 1342, 880, 273, 54, 75, 1.58, 52245,  X*
265, 275.0, 430030, 120963, 9764, 33361, 14833, 9678, 2643, 3684, 41, 67, 1.76, 624956,  X*
266, 276.0, 78508, 118460, 9128, 37189, 33065, 28577, 8081, 11844, 40, 69, 1.72, 324852,  X*
267, 277.0, 53482, 71450, 27604, 6108, 3252, 5189, 6202, 783, 21, 69, 1.95, 174070,  X*
268, 278.0, 85895, 116404, 25161, 12169, 18662, 10442, 13842, 10386, 14, 61, 1.87, 292961,  X*
269, 279.0, 532376, 43042, 10268, 34422, 8484, 11881, 20792, 10539, 24, 69, 1.73, 671804,  X*
270, 280.0, 519243, 75218, 45011, 57809, 58317, 25737, 20904, 10457, 23, 80, 1.59, 812696,  X*
271, 281.0, 505233, 24803, 1373, 8843, 10812, 9041, 2421, 2220, 41, 70, 1.57, 564746,  X*
272, 282.0, 493759, 20920, 13652, 10446, 9950, 11603, 3821, 956, 56, 78, 1.59, 565107,  X*
273, 283.0, 63526, 54929, 30392, 9431, 8119, 9747, 1528, 2521, 53, 75, 1.95, 180193,  X*
274, 284.0, 76508, 34274, 34426, 14587, 6470, 10955, 2607, 1846, 51, 77, 2.37, 181673,  X*
275, 285.0, 606117, 434228, 39156, 17601, 34310, 28554, 13126, 13949, 35, 69, 2.29, 1187041,  X*
276, 286.0, 145334, 109585, 44614, 38105, 21531, 32048, 7158, 8274, 29, 69, 2.48, 406649,  X*
277, 287.0, 3765, 19001, 2113, 5798, 5946, 5703, 2104, 2648, 38, 61, 2.26, 47078,  X*
278, 288.0, 1255186, 135845, 97341, 20792, 6012, 22072, 24076, 6384, 34, 60, 2.04, 1567708,  X*
279, 289.0, 10329, 34790, 10257, 8552, 3950, 7243, 2976, 1009, 43, 75, 1.84, 79106,  X*
280, 290.0, 795394, 146390, 14983, 1095, 10570, 14262, 3316, 1946, 35, 56, 1.86, 987956,  X*
281, 291.0, 532617, 129351, 56360, 29230, 98858, 39712, 15549, 8044, 34, 56, 1.77, 909721,  X*
282, 292.0, 256717, 31259, 2430, 2569, 1818, 4244, 3580, 1484, 38, 38, 1.73, 304101,  X*
283, 293.0, 264619, 10768, 4036, 4812, 8508, 6123, 1988, 906, 47, 37, 1.69, 301760,  X*
284, 294.0, 212063, 219450, 67196, 30204, 18661, 39015, 5945, 4324, 50, 50, 1.85, 596858,  X*
285, 295.0, 164881, 130911, 3585, 7507, 11050, 9357, 4863, 1910, 40, 34, 1.80, 334064,  X*
286, 296.0, 13360, 18434, 1279, 21028, 9970, 4918, 3180, 1060, 40, 50, 1.83, 73229,  X*
287, 297.0, 643186, 63125, 74244, 86922, 9777, 44984, 7985, 5846, 35, 63, 2.31, 936069,  X*
288, 298.0, 1217864, 327991, 82047, 43957, 22655, 30643, 12047, 4637, 27, 64, 2.51, 1741841,  X*
289, 299.0, 375962, 34766, 11397, 6372, 8932, 8446, 1632, 1195, 40, 81, 2.40, 448702,  X*
290, 300.0, 707971, 112636, 48400, 23079, 36045, 19431, 20593, 10485, 37, 78, 2.45, 978640,  X*
291, 301.0, 979541, 119643, 10948, 10085, 24035, 52592, 22780, 12996, 43, 53, 2.20, 1232620,  X
292, 302.0, 106460, 61641, 1407, 8490, 5854, 13297, 3605, 2695, 54, 41, 1.74, 203449,  X
293, 303.0, 1267146, 64326, 61323, 23259, 18072, 42610, 11462, 9139, 57, 48, 1.58, 1497337,  X
294, 304.0, 805844, 33465, 17357, 11061, 5340, 5531, 2264, 943, 56, 53, 1.69, 881805,  X
295, 305.0, 1502797, 97721, 24048, 82287, 13350, 13869, 9949, 11457, 38, 74, 1.81, 1755478,  X
296, 306.0, 804410, 61714, 26727, 31145, 21057, 13500, 7535, 4282, 34, 90, 2.11, 970370,  X
297, 307.0, 84783, 24802, 28110, 18841, 8307, 4341, 1909, 1916, 16, 96, 2.57, 173009,  X
298, 308.0, 128346, 12766, 938, 1102, 4542, 1506, 802, 625, 20, 78, 2.42, 150627,  X
299, 309.0, 1404163, 278123, 27137, 12233, 47112, 34447, 22645, 13248, 24, 57, 2.02, 1839108,  X
300, 310.0, 115155, 179812, 8094, 27546, 10158, 6240, 5217, 2978, 10, 44, 1.99, 355200,  X
301, 311.0, 501439, 65087, 20331, 23204, 11332, 6323, 5519, 6192, 8, 37, 1.93, 639427,  X
302, 312.0, 497549, 379919, 17863, 69018, 20462, 20626, 7914, 7734, 1, 43, 1.68, 1021085,  X
303, 313.0, 239141, 82108, 2852, 10947, 13605, 9672, 2823, 3056, 1, 44, 1.74, 364204,  X
304, 314.0, 276187, 16438, 758, 9707, 3870, 7806, 3832, 3094, 24, 51, 1.74, 321692,  X
305, 315.0, 2096914, 424892, 2479, 21489, 24609, 51513, 20410, 9461, 30, 26, 1.50, 2651767,  X
306, 316.0, 477968, 48739, 17486, 8875, 10038, 5537, 3359, 2387, 37, 34, 1.54, 574389,  X
307, 317.0, 485141, 91868, 10376, 15574, 6887, 5426, 4373, 1749, 26, 40, 1.51, 621394,  X
308, 318.0, 1028971, 310938, 16866, 5699, 10399, 50005, 29285, 15683, 20, 20, 1.36, 1467846,  X
309, 319.0, 126538, 154991, 74284, 18127, 42703, 38037, 10527, 26798, 23, 43, 1.45, 492005,  X
310, 320.0, 126618, 35191, 18592, 12274, 5081, 10707, 5085, 1302, 30, 48, 1.75, 214850,  X
311, 321.0, 47563, 33990, 1411, 10220, 5640, 4046, 1645, 1356, 38, 50, 1.68, 105871,  X
312, 322.0, 292202, 28783, 6631, 2412, 9471, 6513, 2053, 1619, 40, 61, 1.57, 349684,  X
313, 323.0, 1520763, 122902, 16527, 41962, 21815, 21501, 20548, 5161, 37, 61, 1.74, 1771179,  X
314, 324.0, 33022, 5861, 11496, 9628, 6849, 6291, 3454, 1962, 41, 66, 1.83, 78563,  X
315, 325.0, 570626, 561316, 19467, 43541, 28843, 17494, 9054, 9805, 29, 56, 1.73, 1260146,  X
316, 326.0, 329015, 65396, 16567, 27727, 16942, 18743, 14912, 7142, 29, 63, 1.66, 496444,  X
317, 327.0, 1648141, 115314, 70967, 72608, 43544, 21154, 9071, 5719, 26, 74, 1.98, 1986518,  X
318, 328.0, 1086797, 38578, 5606, 27721, 14105, 12372, 14834, 6714, 23, 66, 1.91, 1206727,  X
319, 329.0, 89565, 9457, 6753, 5124, 2157, 4782, 1118, 687, 47, 84, 2.02, 119643,  X
320, 330.0, 355919, 168497, 35725, 42468, 27453, 63248, 15132, 13617, 50, 81, 2.00, 722059,  X
321, 331.0, 156683, 77974, 26509, 9588, 2722, 5533, 6289, 2006, 44, 74, 2.13, 287304,  X
322, 332.0, 1161643, 224789, 14275, 41117, 56053, 48333, 29157, 7362, 44, 61, 1.75, 1582729,  X
323, 333.0, 1449093, 37202, 39935, 47424, 31014, 29842, 14341, 12226, 44, 64, 1.88, 1661077,  X
324, 334.0, 404507, 63438, 34808, 18153, 26945, 20685, 8752, 9213, 40, 69, 1.70, 586501,  X
325, 335.0, 53816, 18222, 2774, 916, 821, 1836, 1016, 841, 47, 60, 1.65, 80242,  X
326, 336.0, 225430, 14424, 9414, 11015, 10235, 6608, 2806, 4808, 48, 74, 1.56, 284740,  X
327, 337.0, 1402153, 55223, 28144, 27886, 26446, 11852, 14386, 9651, 40, 69, 1.61, 1575741,  X
328, 338.0, 234737, 7845, 1345, 1106, 1356, 2199, 1108, 463, 41, 61, 1.50, 250159,  X
329, 339.0, 1251272, 177371, 22850, 63662, 48549, 37867, 12173, 3826, 44, 66, 1.63, 1617570,  X
330, 340.0, 129306, 4100, 1061, 1633, 2436, 2483, 850, 286, 53, 60, 1.68, 142155,  X
331, 341.0, 84335, 301238, 28721, 10360, 11579, 6253, 3054, 1699, 37, 43, 1.91, 447239,  X
332, 342.0, 388582, 172567, 57912, 71442, 29925, 28437, 28366, 5821, 29, 53, 2.02, 783052,  X
333, 343.0, 270801, 61945, 13067, 13379, 22470, 17297, 13158, 6477, 37, 51, 2.00, 418594,  X
334, 344.0, 1483283, 181950, 65688, 30558, 21063, 16031, 20180, 6672, 17, 54, 1.92, 1825425,  X
335, 345.0, 355582, 65655, 53334, 15326, 58221, 57819, 16824, 9231, 51, 66, 1.91, 631992,  X
336, 346.0, 155399, 36577, 10074, 8232, 6027, 14899, 2213, 1238, 63, 60, 1.82, 234659,  X
337, 347.0, 1625005, 83721, 55431, 33312, 36901, 13512, 14883, 5401, 53, 69, 1.83, 1868166,  X
338, 348.0, 744755, 250918, 61061, 68864, 65408, 65286, 7926, 7650, 64, 66, 2.17, 1271868,  X
339, 349.0, 557943, 120671, 87186, 40303, 17954, 21798, 11495, 12916, 47, 75, 2.23, 870266,  X
340, 350.0, 1314353, 269518, 56153, 25032, 38422, 44417, 14968, 12164, 38, 74, 2.26, 1775027,  X
341, 351.0, 648358, 65565, 15808, 23580, 21304, 14702, 13035, 7329, 44, 67, 2.07, 809681,  X
342, 352.0, 76116, 18324, 15720, 5551, 10095, 6739, 3847, 1702, 44, 75, 2.03, 138094,  X
343, 353.0, 120651, 14881, 7099, 14037, 12017, 4501, 3451, 1127, 50, 70, 1.89, 177764,  X
344, 354.0, 1654132, 185572, 23804, 24166, 36018, 47086, 14947, 17570, 54, 67, 1.69, 2003295,  X
345, 355.0, 1059270, 90500, 17224, 33101, 39186, 23420, 16844, 9046, 54, 66, 1.63, 1288591,  X
346, 356.0, 110891, 167544, 48304, 31494, 28658, 27110, 41704, 9390, 50, 61, 1.61, 465095,  X
347, 357.0, 29416, 5108, 1482, 824, 3793, 2870, 1754, 642, 61, 48, 1.42, 45889,  X
348, 358.0, 137671, 23409, 6321, 9529, 6177, 5660, 3472, 1795, 60, 60, 1.34, 194034,  X
349, 359.0, 271498, 61239, 18832, 2971, 6602, 8222, 5991, 2408, 54, 57, 1.40, 377763,  X
350, 360.0, 95270, 42902, 13055, 7925, 27053, 5626, 1273, 2742, 51, 54, 1.58, 195846,  X
351, 361.0, 1806326, 125054, 10568, 45830, 21636, 32964, 6553, 7427, 44, 60, 1.69, 2056358,  X
352, 362.0, 382984, 78049, 16859, 370, 9188, 14278, 2508, 1272, 44, 50, 1.84, 505508,  X
353, 363.0, 196263, 317887, 160291, 57867, 85798, 36966, 12488, 10691, 40, 56, 2.09, 878251,  X
354, 364.0, 1766034, 119053, 77814, 41495, 27611, 24723, 12593, 7017, 43, 66, 2.28, 2076340,  X
355, 365.0, 274967, 60042, 31389, 35148, 37527, 25211, 7315, 18488, 43, 74, 2.14, 490087,  X
356, 366.0, 366800, 74979, 61388, 67326, 22643, 26832, 10214, 6771, 41, 91, 2.32, 636953,  X
357, 367.0, 647203, 19049, 16683, 11456, 12372, 7773, 4246, 5444, 51, 96, 2.31, 724226,  X
358, 368.0, 655113, 25182, 7333, 5934, 6997, 8834, 1530, 2656, 60, 87, 2.07, 713579,  X
359, 369.0, 448523, 63644, 9719, 5875, 3081, 5866, 7903, 4111, 50, 77, 1.81, 548722,  X
360, 370.0, 1134712, 97483, 8979, 21672, 9050, 7363, 4588, 2552, 41, 61, 1.89, 1286399,  X
361, 371.0, 62848, 40214, 24237, 10266, 6876, 3796, 4185, 3689, 27, 61, 1.75, 156111,  X
362, 372.0, 189266, 146960, 7209, 30240, 38756, 13957, 9185, 7959, 14, 56, 1.69, 443532,  X
363, 373.0, 61964, 16257, 5244, 5572, 9579, 9479, 4388, 4508, 30, 60, 1.55, 116991,  X
364, 374.0, 179286, 23497, 5190, 6728, 2468, 8496, 2320, 2624, 47, 61, 1.63, 230609,  X
365, 375.0, 1646603, 30515, 5612, 11756, 7831, 13108, 8379, 2850, 64, 54, 1.47, 1726654,  X
366, 376.0, 173260, 138205, 25964, 6078, 7052, 10764, 5200, 4002, 63, 54, 1.42, 370525,  X
367, 377.0, 1261576, 217405, 20616, 49616, 39016, 23245, 16473, 8738, 48, 53, 1.47, 1636685,  X
368, 378.0, 344087, 85994, 32490, 28469, 27669, 49871, 14719, 15047, 51, 54, 1.53, 598346,  X
369, 379.0, 98519, 118631, 4926, 7071, 11324, 8674, 5810, 1000, 37, 40, 1.51, 255955,  X
370, 380.0, 131158, 146937, 13826, 42489, 19530, 37972, 29033, 8542, 48, 41, 1.50, 429487,  X
371, 381.0, 1253548, 424200, 131947, 10003, 44261, 26178, 24697, 12637, 43, 43, 1.49, 1927471,  X
372, 382.0, 983752, 336691, 12475, 85574, 24776, 39967, 17637, 9671, 27, 37, 1.51, 1510543,  X
373, 383.0, 1550786, 130848, 28324, 44763, 37044, 55791, 14870, 29800, 43, 51, 1.48, 1892226,  X
374, 384.0, 86682, 107717, 19653, 8628, 2423, 4937, 4444, 2022, 24, 50, 1.62, 236506,  X
375, 385.0, 106482, 23136, 7186, 7321, 6881, 7289, 7396, 2569, 40, 53, 1.62, 168260,  X
376, 386.0, 148093, 75692, 12977, 10834, 11190, 14690, 3747, 1217, 47, 53, 1.73, 278440,  X
377, 387.0, 2022689, 216514, 24631, 127096, 81191, 38602, 12924, 8325, 37, 57, 1.88, 2531972,  X
378, 388.0, 266336, 151661, 40561, 29136, 15332, 24001, 6042, 5793, 48, 63, 2.11, 538862,  X
379, 389.0, 992673, 130073, 31084, 37415, 31187, 49214, 13371, 7634, 50, 63, 2.05, 1292651,  X
380, 390.0, 184506, 42520, 1539, 2525, 10082, 5740, 3863, 2930, 48, 50, 1.96, 253705,  X
381, 391.0, 700874, 165385, 110429, 20947, 11019, 14188, 6591, 4360, 40, 54, 2.15, 1033793,  X
382, 392.0, 208968, 19503, 6119, 20816, 908, 9721, 4010, 5103, 47, 64, 1.98, 275148,  X
383, 393.0, 1166388, 302558, 35738, 6216, 52578, 110564, 10941, 5578, 48, 50, 1.80, 1690561,  X
384, 394.0, 88213, 17953, 5298, 10719, 9565, 7642, 1733, 1850, 54, 69, 1.85, 142973,  X
385, 395.0, 144078, 43940, 24635, 4148, 7737, 9104, 2959, 1518, 64, 64, 2.17, 238119,  X
386, 396.0, 117096, 169771, 9386, 4264, 8342, 7141, 1767, 1873, 47, 38, 1.90, 319640,  X
387, 397.0, 609902, 37761, 14814, 4966, 6617, 9129, 2098, 2762, 40, 53, 1.96, 688049,  X
388, 398.0, 402450, 48362, 90336, 19692, 32237, 45740, 13751, 10002, 43, 60, 2.07, 662570,  X
389, 399.0, 418620, 59288, 12952, 17809, 33346, 68394, 19315, 13592, 63, 50, 1.84, 643316,  X
390, 400.0, 1399308, 19156, 9171, 9507, 11707, 12852, 2592, 2394, 84, 69, 1.76, 1466687,  X
391, 401.0, 2743056, 90676, 19978, 7354, 15614, 53017, 12297, 6236, 96, 61, 1.62, 2948228,  X
392, 402.0, 210983, 21153, 20531, 4327, 5421, 14683, 2227, 2213, 96, 57, 1.67, 281538,  X
393, 403.0, 329057, 49456, 5737, 8898, 9872, 6146, 1985, 1988, 75, 60, 1.65, 413139,  X
394, 404.0, 274247, 614325, 122150, 108245, 65308, 38799, 17829, 9890, 54, 56, 2.03, 1250793,  X
395, 405.0, 1480997, 112919, 60094, 17316, 20459, 57970, 13529, 2027, 51, 66, 2.11, 1765311,  X
396, 406.0, 483208, 341806, 10558, 29766, 24288, 16130, 15292, 9805, 30, 48, 2.12, 930853,  X
397, 407.0, 381391, 258111, 42240, 11259, 35937, 30424, 23839, 7523, 30, 44, 1.94, 790724,  X
398, 408.0, 2192273, 137662, 73139, 7287, 12572, 30742, 22246, 22715, 43, 47, 1.79, 2498636,  X
399, 409.0, 140711, 10686, 3563, 5144, 3322, 2062, 681, 581, 30, 50, 1.73, 166750,  X
400, 410.0, 622407, 108529, 34716, 100666, 27110, 20838, 12808, 2954, 40, 74, 1.87, 930028,  X
401, 411.0, 517207, 80507, 14414, 5744, 9288, 15572, 6210, 1431, 44, 75, 1.96, 650373,  X
402, 412.0, 263312, 13659, 8300, 2734, 6761, 10305, 1223, 2641, 56, 70, 2.03, 308935,  X
403, 413.0, 278250, 217846, 34293, 73376, 40830, 17259, 17669, 8360, 48, 67, 2.20, 687883,  X
404, 414.0, 11754, 100573, 92080, 51270, 13094, 52286, 11721, 4456, 57, 66, 2.28, 337234,  X
405, 415.0, 39828, 55621, 10918, 17718, 8887, 24373, 2937, 2451, 63, 70, 2.14, 162733,  X
406, 416.0, 2045522, 94161, 62961, 24442, 12354, 39886, 17136, 9998, 54, 78, 2.16, 2306460,  X
407, 417.0, 733166, 171162, 105686, 43228, 50621, 27104, 11503, 5308, 60, 83, 2.41, 1147778,  X
408, 418.0, 526161, 111293, 4891, 52864, 13644, 15504, 2462, 1015, 51, 75, 2.74, 727834,  X
409, 419.0, 45068, 26937, 14432, 4609, 4972, 6230, 1862, 710, 44, 80, 2.68, 104820,  X
410, 420.0, 285971, 80414, 53792, 41494, 26681, 48503, 10092, 3441, 48, 80, 2.77, 550388,  X
411, 421.0, 101749, 91539, 3484, 9310, 72670, 46507, 12138, 3292, 64, 56, 2.60, 340689,  X
412, 422.0, 69084, 8357, 21516, 4222, 6432, 7641, 1859, 2827, 74, 66, 2.45, 121938,  X
413, 423.0, 291947, 150884, 104856, 121758, 19545, 35306, 9112, 3206, 69, 75, 2.60, 736614,  X
414, 424.0, 186902, 25775, 10456, 7537, 7154, 6966, 2666, 2249, 63, 74, 2.44, 249705,  X
415, 425.0, 1410439, 48038, 19876, 9750, 71402, 20989, 13960, 4112, 57, 87, 2.15, 1598566,  X
416, 426.0, 970635, 187839, 15842, 48174, 18248, 17338, 10545, 11429, 47, 70, 2.30, 1280050,  X
417, 427.0, 924451, 107470, 32299, 30307, 40212, 43400, 19427, 7755, 56, 57, 2.17, 1205321,  X
418, 428.0, 350065, 70586, 11405, 63002, 62970, 53917, 12953, 3909, 66, 57, 1.69, 628807,  X
419, 429.0, 2762880, 356307, 10611, 19497, 42607, 20983, 11309, 5218, 50, 47, 1.58, 3229412,  X
420, 430.0, 456173, 74571, 11125, 15783, 15407, 17805, 16590, 11526, 60, 44, 1.51, 618980,  X
421, 431.0, 187935, 11268, 1182, 10673, 8298, 7296, 4590, 1904, 61, 47, 1.43, 233146,  X
422, 432.0, 707824, 141281, 95555, 17127, 21142, 29417, 10045, 8188, 50, 50, 1.58, 1030579,  X
423, 433.0, 972472, 70799, 24770, 9986, 61493, 29759, 23106, 14477, 66, 63, 1.37, 1206862,  X
424, 434.0, 1187980, 109871, 22050, 16150, 23378, 62125, 21487, 22734, 75, 60, 1.28, 1465775,  X
425, 435.0, 95295, 38582, 3230, 2146, 3289, 2760, 3018, 1186, 57, 47, 1.31, 149506,  X
426, 436.0, 320175, 99627, 32189, 7705, 38634, 27612, 11897, 18802, 63, 37, 1.28, 556641,  X
427, 437.0, 312227, 654269, 81091, 25850, 14273, 32046, 19665, 15539, 43, 34, 1.16, 1154960,  X
428, 438.0, 358597, 167880, 47409, 115245, 23602, 37647, 11180, 10273, 29, 47, 1.51, 771833,  X
429, 439.0, 652798, 132387, 30721, 2386, 10270, 8874, 3844, 6471, 27, 53, 1.64, 847751,  X
430, 440.0, 488456, 18181, 18475, 2520, 1484, 4398, 2501, 1523, 23, 67, 1.82, 537538,  X
431, 441.0, 111386, 31069, 11458, 8195, 8929, 13207, 3041, 1229, 41, 78, 2.05, 188514,  X
432, 442.0, 1488961, 58227, 22157, 49954, 58646, 11109, 18511, 13006, 38, 75, 2.01, 1720571,  X
433, 443.0, 123476, 22831, 17103, 2329, 8659, 6209, 2091, 3310, 48, 83, 1.82, 186008,  X
434, 444.0, 84317, 74688, 59393, 23582, 19641, 31947, 15394, 17420, 54, 80, 1.81, 326382,  X
435, 445.0, 908674, 161899, 13499, 31981, 37123, 18641, 8156, 13851, 44, 74, 1.68, 1193824,  X
436, 446.0, 833433, 205893, 12297, 50887, 21237, 40258, 11844, 3047, 50, 63, 1.65, 1178896,  X
437, 447.0, 1241442, 142945, 35967, 19435, 12556, 34950, 13069, 9515, 51, 57, 1.66, 1509879,  X
438, 448.0, 696069, 325253, 52741, 19701, 32817, 40452, 11795, 12569, 44, 43, 1.65, 1191397,  X
439, 449.0, 38478, 12552, 11772, 3105, 5949, 8433, 4269, 3103, 56, 53, 1.61, 87661,  X
440, 450.0, 498433, 196933, 70597, 87286, 39849, 15525, 19534, 9120, 44, 64, 1.80, 937277,  X
441, 451.0, 649033, 368178, 21832, 6906, 11653, 40610, 21745, 15355, 40, 50, 1.56, 1135312,  X
442, 452.0, 1613165, 103052, 28899, 8083, 24698, 27920, 10233, 6927, 47, 53, 1.54, 1822977,  X
443, 453.0, 509862, 139827, 56277, 20415, 36359, 29459, 10345, 4442, 38, 50, 1.65, 806986,  X
444, 454.0, 470688, 130008, 41624, 27864, 57323, 24137, 15476, 16277, 47, 44, 1.68, 783397,  X
445, 455.0, 117217, 62639, 752, 4644, 8040, 5202, 2123, 1669, 43, 43, 1.42, 202286,  X
446, 456.0, 539037, 71108, 84331, 37577, 50865, 22844, 19530, 4047, 40, 56, 1.72, 829339,  X
447, 457.0, 313185, 20415, 4557, 10391, 11696, 8009, 2464, 2201, 44, 56, 1.79, 372918,  X
448, 458.0, 307925, 51803, 13094, 4005, 4372, 8391, 4846, 865, 44, 53, 1.70, 395301,  X
449, 459.0, 1898243, 79905, 49930, 8451, 52473, 21337, 12717, 15315, 53, 70, 1.67, 2138371,  X
450, 460.0, 88108, 42692, 27445, 2392, 11157, 5606, 4317, 2478, 48, 66, 1.82, 184195,  X
451, 461.0, 772348, 111741, 78823, 59549, 101627, 24895, 66372, 17776, 38, 70, 1.62, 1233131,  X
452, 462.0, 1813486, 198959, 84791, 151154, 76531, 54811, 60143, 24388, 38, 81, 1.60, 2464263,  X
453, 463.0, 730171, 180143, 21066, 9234, 14272, 8733, 8612, 4068, 24, 70, 1.55, 976299,  X
454, 464.0, 1583130, 72531, 13108, 15819, 8513, 10011, 11528, 6975, 27, 66, 1.54, 1721615,  X
455, 465.0, 937340, 27588, 9660, 3950, 6792, 10943, 9334, 1840, 38, 57, 1.40, 1007447,  X
456, 466.0, 183314, 63116, 12618, 14954, 5015, 5945, 5664, 5689, 30, 51, 1.44, 296315,  X
457, 467.0, 663785, 70243, 21404, 68577, 44327, 52052, 30089, 7722, 51, 64, 1.41, 958199,  X
458, 468.0, 938595, 220200, 52800, 52464, 31188, 23894, 26191, 10264, 50, 66, 1.46, 1355596,  X
459, 469.0, 886946, 215008, 76624, 41639, 39401, 29795, 10170, 16397, 38, 69, 1.62, 1315980,  X
460, 470.0, 196761, 79789, 11587, 14441, 12282, 1948, 5556, 2472, 26, 66, 1.76, 324836,  X
461, 471.0, 1287164, 45708, 35692, 32975, 73613, 23430, 38415, 6727, 21, 66, 1.71, 1543724,  X
462, 472.0, 536531, 97392, 46048, 38536, 43242, 25540, 26643, 18225, 27, 69, 1.68, 832157,  X
463, 473.0, 1344272, 274044, 43386, 54252, 37145, 41560, 21831, 11916, 30, 66, 1.67, 1828406,  X
464, 474.0, 1059970, 65384, 8906, 8151, 3307, 8469, 3521, 6363, 48, 63, 1.52, 1164071,  X
465, 475.0, 685325, 243485, 27575, 90517, 27343, 40705, 28775, 11752, 41, 61, 1.49, 1155477,  X
466, 476.0, 231853, 42599, 19210, 7386, 4719, 5710, 4684, 7253, 35, 61, 1.51, 323414,  X
467, 477.0, 463910, 105451, 48412, 53358, 48856, 16106, 22314, 10709, 30, 69, 1.59, 769116,  X
468, 478.0, 39720, 105030, 17669, 25137, 4710, 4823, 3306, 2266, 20, 75, 1.81, 202661,  X
469, 479.0, 663169, 195814, 39465, 64896, 17282, 30691, 13629, 6787, 17, 77, 2.00, 1031733,  X
470, 480.0, 803914, 267946, 20512, 35909, 23389, 17775, 24090, 5984, 14, 64, 1.95, 1199519,  X
471, 481.0, 310309, 87546, 42982, 67064, 27108, 24774, 14875, 9973, 20, 66, 2.07, 584631,  X
472, 482.0, 491419, 38023, 23634, 25430, 17937, 10576, 5242, 809, 34, 74, 2.34, 613070,  X
473, 483.0, 312690, 13612, 5594, 6995, 5401, 9709, 1673, 3659, 48, 74, 2.10, 359333,  X
474, 484.0, 884938, 46447, 4960, 10390, 7007, 7578, 4566, 1761, 54, 77, 1.95, 967647,  X
475, 485.0, 227292, 29347, 7383, 8935, 3735, 7942, 2950, 1338, 60, 69, 2.07, 288922,  X
476, 486.0, 278036, 80794, 71264, 26806, 37250, 29988, 10055, 7099, 63, 67, 2.11, 541292,  X
477, 487.0, 54544, 9656, 4644, 3567, 1790, 1768, 760, 451, 48, 74, 2.02, 77180,  X
478, 488.0, 1501708, 79233, 7458, 62965, 22244, 69193, 8003, 3361, 63, 77, 2.16, 1754165,  X
