obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
238, 280.0, 191332, 109152, 9411, 18664, 3337, 4126, 8013, 3373, 43, 51, 1.77, 347408,  X*
239, 281.0, 91350, 45656, 39841, 11965, 7030, 13041, 4911, 4046, 38, 54, 1.74, 217840,  X*
240, 282.0, 881100, 601010, 107747, 26244, 79794, 50385, 51196, 62354, 24, 53, 1.50, 1859830,  X*
241, 286.0, 1105228, 398410, 55503, 37366, 31357, 95372, 29486, 23648, 20, 43, 1.55, 1776370,  X*
242, 287.0, 715923, 56923, 10783, 13611, 9362, 12125, 5706, 2754, 38, 47, 1.59, 827187,  X*
243, 288.0, 1379913, 61190, 7040, 15662, 15255, 2614, 8049, 4243, 20, 38, 1.55, 1493966,  X*
244, 289.0, 1156451, 77808, 7666, 22603, 17778, 17856, 9323, 2513, 29, 41, 1.41, 1311998,  X*
245, 290.0, 180967, 40157, 8081, 10824, 12183, 11072, 6683, 2110, 29, 48, 1.51, 272077,  X*
246, 291.0, 44939, 16532, 5071, 11593, 5108, 15965, 7898, 2653, 43, 51, 1.50, 109759,  X*
247, 294.0, 738446, 122011, 11469, 7533, 13475, 11765, 10226, 6593, 53, 44, 1.37, 921518,  X*
248, 295.0, 872008, 88683, 54362, 48543, 45772, 59949, 8730, 15371, 61, 51, 1.51, 1193418,  X*
249, 296.0, 219601, 6822, 1336, 2770, 2366, 2735, 1585, 876, 64, 53, 1.45, 238091,  X*
250, 297.0, 1169749, 388664, 106735, 84470, 44573, 54751, 30017, 7111, 47, 51, 1.62, 1886070,  X*
251, 298.0, 139874, 29832, 692, 2350, 1294, 4497, 1625, 1184, 51, 47, 1.57, 181348,  X*
252, 300.0, 988763, 845163, 182229, 73971, 190225, 241618, 174817, 709302, 47, 37, 1.46, 3406088,  X*
253, 302.0, 1173999, 485170, 138849, 48267, 68213, 49179, 21237, 9046, 34, 35, 1.54, 1993960,  X
254, 303.0, 661955, 31306, 12260, 6658, 7199, 11832, 2274, 2398, 43, 35, 1.68, 735882,  X
255, 304.0, 231793, 5699, 6065, 5259, 4056, 5873, 1213, 2083, 54, 56, 1.57, 262041,  X
256, 305.0, 41850, 30622, 7303, 4083, 5868, 11962, 5824, 3267, 57, 57, 1.60, 110779,  X
257, 307.0, 42460, 33560, 14723, 20158, 8191, 10807, 6679, 2037, 64, 66, 1.90, 138615,  X
258, 308.0, 282623, 8700, 972, 1333, 801, 1265, 248, 125, 57, 61, 1.91, 296067,  X
259, 311.0, 543819, 148697, 11958, 10177, 19890, 10470, 1960, 2743, 38, 43, 1.95, 749714,  X
260, 312.0, 690231, 98963, 31100, 16060, 51338, 32377, 21021, 10288, 37, 43, 1.82, 951378,  X
261, 313.0, 1026493, 309536, 32962, 31926, 34659, 32418, 16787, 14695, 29, 29, 1.89, 1499476,  X
262, 321.0, 104768, 13266, 2621, 2327, 3017, 3753, 1578, 822, 38, 30, 1.76, 132152,  X
263, 322.0, 380136, 52702, 7778, 11846, 13271, 27311, 3577, 4508, 57, 37, 1.57, 501129,  X
264, 323.0, 564185, 291990, 92238, 9029, 14856, 90587, 10661, 7143, 57, 37, 1.56, 1080689,  X
265, 324.0, 195333, 32860, 19396, 4433, 8567, 10537, 5259, 2805, 66, 44, 1.64, 279190,  X
266, 325.0, 101458, 25961, 9257, 3813, 7898, 11286, 2816, 3667, 70, 47, 1.63, 166156,  X
267, 326.0, 1161277, 176155, 14494, 18058, 27719, 28111, 10173, 8646, 60, 41, 1.60, 1444633,  X
268, 327.0, 158345, 96603, 15413, 14958, 10582, 14928, 8941, 2398, 51, 41, 1.64, 322168,  X
269, 328.0, 532224, 39310, 17072, 10444, 6787, 9516, 6593, 4146, 48, 43, 1.53, 626092,  X
270, 333.0, 175365, 24070, 629, 927, 3482, 2907, 2077, 1016, 37, 26, 1.35, 210473,  X
271, 334.0, 84788, 73460, 16047, 3242, 4246, 6513, 2881, 10330, 27, 30, 1.31, 201507,  X
272, 335.0, 283522, 19257, 11885, 7164, 10056, 3905, 1670, 936, 27, 40, 1.59, 338395,  X
273, 336.0, 411858, 24797, 7346, 28703, 15324, 5719, 8910, 1653, 23, 43, 1.62, 504310,  X
274, 339.0, 96387, 113087, 18823, 10032, 6615, 22119, 5886, 4220, 26, 57, 1.63, 277169,  X
275, 340.0, 188984, 37816, 944, 1721, 2570, 1069, 1485, 1296, 16, 44, 1.69, 235885,  X
276, 341.0, 1218028, 70644, 36266, 27053, 32205, 43946, 16158, 26104, 27, 43, 1.69, 1470404,  X
277, 342.0, 174168, 89707, 25804, 9421, 4412, 8438, 5326, 5353, 24, 35, 1.51, 322629,  X
278, 350.0, 1609534, 221120, 50803, 57109, 23678, 36546, 16464, 6279, 21, 41, 1.57, 2021533,  X
279, 352.0, 152080, 8698, 3384, 1241, 2008, 958, 290, 392, 30, 61, 1.75, 169051,  X
280, 353.0, 103254, 15378, 4379, 1829, 1542, 2080, 1325, 1729, 20, 57, 1.83, 131516,  X
281, 354.0, 1103327, 34215, 6083, 27311, 13042, 16493, 5226, 5416, 34, 61, 1.92, 1211113,  X
282, 355.0, 716467, 78836, 33315, 35966, 20306, 10892, 8780, 9512, 27, 66, 1.96, 914074,  X
283, 357.0, 2157762, 305577, 210597, 163201, 254709, 157486, 28970, 15372, 43, 69, 2.10, 3293674,  X
284, 358.0, 307256, 26711, 5487, 19542, 6227, 9261, 3256, 3969, 50, 75, 1.95, 381709,  X
285, 359.0, 168611, 48663, 9424, 9565, 31668, 13879, 4374, 5768, 47, 64, 1.94, 291952,  X
286, 360.0, 539232, 49046, 20057, 9755, 14298, 11428, 4414, 1996, 54, 60, 2.04, 650226,  X
287, 363.0, 1746148, 491224, 27093, 16036, 62391, 43027, 41509, 8667, 41, 40, 1.85, 2436095,  X
288, 365.0, 1649372, 125588, 20730, 58020, 91770, 160582, 51831, 108732, 57, 29, 1.40, 2266625,  X
289, 366.0, 163024, 15877, 11248, 41610, 15964, 15691, 28021, 12229, 60, 47, 1.26, 303664,  X
290, 367.0, 110823, 10668, 3848, 5212, 5366, 3080, 855, 916, 61, 48, 1.44, 140768,  X
291, 368.0, 149705, 86424, 123161, 191610, 91560, 73433, 32679, 26596, 70, 77, 1.47, 775168,  X
292, 370.0, 905340, 386454, 9678, 63835, 88573, 35979, 41575, 13741, 44, 70, 1.49, 1545175,  X
293, 371.0, 833474, 37782, 29433, 8278, 11948, 4976, 5301, 2491, 29, 67, 1.78, 933683,  X
294, 372.0, 1013775, 106309, 35631, 66695, 100065, 43354, 22433, 8988, 34, 66, 1.92, 1397250,  X
295, 373.0, 852767, 96246, 47921, 7816, 44614, 39461, 8605, 5006, 37, 51, 1.85, 1102436,  X
296, 374.0, 547724, 105684, 11116, 32221, 17685, 10273, 9666, 6635, 35, 60, 1.70, 741004,  X
297, 375.0, 638282, 117744, 9114, 22810, 15815, 9482, 3203, 1907, 35, 48, 1.98, 818357,  X
298, 376.0, 1645284, 134097, 167733, 15786, 20517, 56343, 12915, 17667, 34, 57, 1.98, 2070342,  X
299, 377.0, 1826466, 172422, 16467, 17405, 13298, 6307, 8196, 11013, 10, 53, 1.88, 2071574,  X
300, 378.0, 361488, 223633, 60073, 8599, 48068, 33253, 16056, 14589, 16, 50, 1.78, 765759,  X
301, 379.0, 158713, 56177, 18932, 9244, 4923, 7478, 7043, 2539, 20, 54, 1.81, 265049,  X
302, 380.0, 323246, 65984, 100924, 25613, 27153, 59806, 19078, 37275, 27, 54, 1.61, 659079,  X
303, 381.0, 821335, 35135, 15612, 13075, 10617, 6956, 1941, 6018, 41, 66, 1.57, 910689,  X
304, 382.0, 782431, 287673, 10768, 29992, 22143, 31125, 39203, 10255, 38, 60, 1.49, 1213590,  X
305, 383.0, 363190, 36372, 8021, 18048, 25333, 7237, 6368, 3513, 41, 57, 1.54, 468082,  X
306, 384.0, 134056, 32347, 27107, 9597, 12510, 12259, 6347, 4934, 34, 54, 1.54, 239157,  X
307, 385.0, 136819, 124113, 10780, 3001, 8433, 11999, 3819, 1728, 29, 37, 1.56, 300692,  X
308, 386.0, 519239, 102634, 15992, 2932, 16274, 7701, 3261, 4032, 26, 40, 1.46, 672065,  X
309, 387.0, 118953, 21036, 8391, 2468, 2373, 1143, 1595, 733, 13, 41, 1.70, 156692,  X
310, 388.0, 64575, 30001, 449, 1712, 2597, 2551, 1949, 1704, 3, 17, 1.52, 105538,  X
311, 389.0, 877988, 293832, 44025, 23523, 16965, 26620, 41161, 20413, 1, 26, 1.38, 1344527,  X
312, 390.0, 1914170, 251988, 57122, 60863, 36208, 44038, 21112, 23630, 8, 35, 1.40, 2409131,  X
313, 391.0, 1127656, 86791, 51084, 37681, 30686, 58759, 48140, 17441, 35, 37, 1.34, 1458238,  X
314, 392.0, 1592245, 68004, 94745, 29677, 31140, 27752, 12209, 10579, 43, 64, 1.37, 1866351,  X
315, 393.0, 199218, 62525, 25557, 14366, 7837, 9469, 5118, 2375, 47, 74, 1.69, 326465,  X
316, 394.0, 173725, 140022, 19614, 20522, 17409, 31248, 37914, 14748, 51, 67, 1.66, 455202,  X
317, 395.0, 98081, 5977, 1529, 2225, 970, 1528, 1479, 352, 41, 66, 1.64, 112141,  X
318, 396.0, 540654, 202704, 3256, 17881, 11081, 11109, 4882, 7272, 29, 41, 1.64, 798839,  X
319, 397.0, 1295928, 223690, 9481, 25516, 92058, 64166, 27781, 6602, 40, 24, 1.40, 1745222,  X
320, 398.0, 940319, 311911, 29517, 30206, 20681, 62580, 18020, 33039, 40, 21, 1.15, 1446273,  X
321, 399.0, 613343, 36204, 33811, 18713, 19254, 26889, 6596, 6777, 48, 24, 1.37, 761587,  X
322, 400.0, 638033, 568761, 31629, 49015, 49173, 39246, 26769, 46088, 51, 27, 1.28, 1448714,  X
323, 401.0, 638601, 81360, 50324, 19475, 18257, 15624, 6411, 3080, 41, 47, 1.57, 833132,  X
324, 402.0, 320763, 98223, 4927, 24225, 12397, 9430, 6478, 7476, 30, 51, 1.63, 483919,  X
325, 403.0, 575410, 562094, 104403, 100832, 153952, 262756, 144155, 104242, 34, 40, 1.59, 2007844,  X
326, 404.0, 196261, 52800, 1206, 10918, 8131, 12995, 5113, 4374, 47, 43, 1.40, 291798,  X
327, 408.0, 1986186, 346068, 87668, 24020, 23572, 38178, 12133, 8451, 44, 35, 1.64, 2526276,  X
328, 409.0, 245478, 73721, 11274, 2856, 6055, 4764, 4805, 3719, 41, 30, 1.35, 352672,  X
329, 410.0, 330650, 25385, 2911, 1393, 5176, 6288, 1357, 1189, 35, 26, 1.33, 374349,  X
330, 413.0, 34454, 18120, 11620, 3292, 4136, 2817, 743, 916, 24, 40, 1.72, 76098,  X
331, 414.0, 641746, 10956, 1937, 6218, 2076, 2441, 2208, 844, 27, 47, 1.84, 668426,  X
332, 418.0, 177498, 10905, 1630, 4593, 6859, 10398, 4897, 3295, 54, 50, 1.57, 220075,  X
333, 419.0, 91058, 32976, 4504, 2013, 3668, 1687, 1124, 876, 37, 51, 1.68, 137906,  X
334, 425.0, 185124, 9765, 3422, 5362, 1545, 2750, 1020, 494, 43, 53, 1.91, 209482,  X
335, 426.0, 290678, 333885, 23334, 69554, 37096, 36866, 30360, 26028, 40, 44, 1.58, 847801,  X
336, 427.0, 154943, 50144, 24177, 11009, 13390, 4842, 13116, 3837, 13, 53, 1.55, 275458,  X
337, 428.0, 56736, 13465, 1794, 1118, 1715, 2120, 1601, 496, 26, 53, 1.63, 79045,  X
338, 429.0, 482280, 187205, 47317, 32012, 35411, 31967, 9709, 22694, 23, 44, 1.59, 848595,  X
339, 430.0, 108466, 46178, 5657, 21196, 5802, 5198, 5032, 1105, 21, 53, 1.53, 198634,  X
340, 438.0, 40639, 20648, 14225, 7430, 32480, 4109, 5226, 5838, 27, 50, 1.56, 130595,  X
341, 439.0, 849393, 78225, 8702, 30598, 19592, 17378, 23109, 9165, 29, 57, 1.48, 1036162,  X
342, 440.0, 31685, 6981, 5432, 4264, 2759, 1854, 1314, 567, 27, 67, 1.70, 54856,  X
343, 441.0, 695376, 62443, 4523, 19348, 23196, 11543, 5611, 2300, 37, 61, 1.72, 824340,  X
344, 442.0, 57807, 23870, 8052, 4693, 3798, 21259, 5034, 2102, 54, 56, 1.56, 126615,  X
345, 443.0, 734247, 137531, 111106, 17878, 30345, 42786, 15389, 6788, 54, 63, 1.74, 1096070,  X
346, 444.0, 699297, 110557, 14906, 56547, 20069, 30484, 9290, 8470, 60, 57, 1.90, 949620,  X
347, 445.0, 545509, 37848, 13276, 8928, 10547, 11912, 1653, 1137, 64, 61, 2.01, 630810,  X
348, 446.0, 400568, 80663, 6243, 24505, 11316, 6423, 2739, 3332, 38, 63, 2.10, 535789,  X
349, 452.0, 689717, 303937, 23522, 115099, 217504, 488257, 571561, 568829, 60, 48, 1.89, 2978426,  X
350, 453.0, 732901, 47122, 39314, 39818, 11308, 25195, 9414, 13766, 61, 54, 1.81, 918838,  X
351, 454.0, 867014, 402025, 30691, 26820, 21962, 51199, 20213, 11301, 54, 44, 1.70, 1431225,  X
352, 455.0, 98622, 33642, 3979, 3139, 2645, 2867, 1622, 1018, 57, 38, 1.47, 147534,  X
353, 456.0, 268307, 88766, 10243, 31736, 9786, 8285, 10204, 2229, 26, 48, 1.42, 429556,  X
354, 457.0, 105688, 30338, 8105, 2925, 6667, 3919, 2312, 1694, 17, 37, 1.67, 161648,  X
355, 458.0, 282501, 280977, 12794, 5327, 21478, 16146, 7434, 3762, 11, 27, 1.55, 630419,  X
356, 459.0, 101828, 18224, 4316, 3363, 3022, 4041, 1585, 675, 20, 34, 1.66, 137054,  X
357, 460.0, 346845, 120802, 24150, 52762, 22002, 16430, 11385, 7328, 23, 37, 1.73, 601704,  X
358, 472.0, 735053, 329788, 52885, 97297, 30636, 36934, 13301, 14750, 21, 40, 1.81, 1310644,  X
359, 473.0, 149071, 64571, 5676, 22026, 8516, 26291, 2103, 1378, 40, 54, 2.03, 279632,  X
360, 474.0, 482767, 95823, 12437, 11994, 27329, 34737, 14723, 13102, 47, 48, 1.96, 692912,  X
361, 478.0, 694152, 59712, 4094, 9264, 11548, 14194, 6862, 1722, 54, 37, 1.84, 801548,  X
362, 485.0, 150428, 83862, 28061, 23962, 52716, 16508, 8279, 5270, 60, 35, 1.84, 369086,  X
363, 486.0, 473324, 380270, 85576, 42310, 82061, 71400, 50704, 26938, 51, 34, 1.63, 1212583,  X
364, 487.0, 617453, 346022, 199752, 33678, 104860, 54554, 25935, 25495, 40, 44, 1.49, 1407749,  X
365, 488.0, 285901, 103279, 65370, 54566, 39702, 15123, 27360, 13657, 27, 60, 1.65, 604958,  X
366, 489.0, 1738827, 398090, 53720, 152568, 40593, 82830, 41068, 32877, 27, 61, 1.71, 2540573,  X
367, 490.0, 1729803, 1251172, 298421, 83186, 60302, 158374, 173847, 87724, 24, 63, 1.55, 3842829,  X
368, 491.0, 721106, 46255, 100272, 49455, 42457, 59869, 76167, 44394, 38, 70, 1.52, 1139975,  X
369, 507.0, 515771, 141511, 205963, 394791, 69875, 86178, 137912, 64726, 44, 80, 1.47, 1616727,  X
370, 509.0, 1733198, 830408, 45354, 180373, 32750, 123613, 39824, 12021, 43, 75, 1.54, 2997541,  X
371, 510.0, 67693, 5873, 1806, 4553, 1785, 714, 826, 552, 38, 84, 1.64, 83802,  X
372, 518.0, 613024, 71989, 9810, 34754, 15970, 6538, 2593, 3241, 16, 77, 1.93, 757919,  X
373, 519.0, 1138914, 161224, 12542, 53111, 38570, 34662, 16070, 17897, NA, NA, 1.97, 1472990,  X
374, 520.0, 1932670, 288426, 107472, 48460, 19311, 15404, 17568, 15548, NA, NA, 2.05, 2444859,  X
375, 521.0, 961862, 28505, 15997, 7267, 10215, 3815, 11988, 6669, NA, NA, 1.86, 1046318,  X
376, 525.0, 1838180, 282522, 106287, 271077, 103777, 166717, 47711, 66194, 30, 70, 1.80, 2882465,  X
377, 544.0, 61324, 10582, 11779, 20731, 35975, 25409, 1510, 1047, 54, 77, 1.98, 168357,  X
378, 545.0, 99729, 49260, 2890, 5051, 16974, 2969, 3891, 2778, 60, 48, 1.93, 183542,  X
379, 547.0, 20255, 5423, 4357, 1701, 1708, 3386, 864, 341, 84, 54, 1.95, 38035,  X
380, 548.0, 181071, 16288, 3131, 5610, 4730, 5037, 2095, 881, 81, 43, 2.08, 218843,  X
381, 549.0, 113496, 75162, 19595, 9517, 5679, 11468, 4050, 3277, 63, 40, 2.11, 242244,  X
382, 550.0, 1830435, 235184, 7324, 54620, 128129, 65060, 40322, 19587, 78, 44, 1.59, 2380661,  X
383, 551.0, 1772032, 384364, 22097, 31438, 37909, 44088, 33898, 10253, 66, 14, 1.60, 2336079,  X
384, 552.0, 139277, 13131, 1691, 1972, 3704, 2007, 1577, 1140, 61, 1, 1.39, 164499,  X
385, 553.0, 68352, 8454, 8768, 25053, 19902, 11535, 3848, 2444, 69, 23, 1.49, 148356,  X
386, 554.0, 363312, 106904, 94979, 21300, 19620, 6990, 3774, 9434, 50, 57, 1.67, 626313,  X
387, 555.0, 1339318, 67282, 11233, 12462, 43552, 32406, 24115, 13587, 63, 64, 1.65, 1543955,  X
388, 557.0, 286963, 107367, 5193, 51307, 22349, 14503, 5127, 1529, 61, 78, 1.96, 494338,  X
389, 558.0, 30924, 24837, 3699, 4074, 1405, 1168, 1031, 1649, 40, 54, 2.07, 68787,  X
390, 560.0, 454688, 10018, 1839, 7643, 3263, 1979, 430, 1054, 53, 50, 2.11, 480914,  X
391, 561.0, 1007888, 75178, 21721, 2054, 6369, 8236, 3443, 1597, 37, 60, 1.92, 1126486,  X
392, 562.0, 511965, 95653, 62801, 44404, 70133, 48719, 11423, 4596, 48, 64, 2.29, 849694,  X
393, 569.0, 74292, 28940, 942, 3592, 3068, 3068, 1356, 1696, 56, 48, 1.98, 116954,  X
394, 570.0, 812202, 255957, 26782, 59441, 40800, 46941, 17344, 12017, 57, 29, 1.98, 1271484,  X
395, 571.0, 1291359, 416138, 75227, 18815, 27192, 70197, 29500, 13500, 63, 20, 1.77, 1941928,  X
396, 572.0, 802693, 43123, 17335, 6580, 7024, 11686, 2404, 2690, 60, 13, 1.81, 893535,  X
397, 574.0, 2126515, 108943, 107496, 16645, 44927, 23051, 28134, 3426, 61, 50, 1.68, 2459137,  X
398, 575.0, 90138, 25502, 11650, 4283, 3678, 4130, 1224, 2656, 60, 61, 1.85, 143261,  X
399, 576.0, 276083, 47280, 2740, 840, 7851, 3766, 1576, 2763, 53, 53, 1.69, 342899,  X
400, 577.0, 976880, 41509, 20101, 5752, 16565, 21936, 22147, 3953, 60, 56, 1.61, 1108843,  X
401, 582.0, 1367209, 64328, 15637, 11925, 10683, 15589, 18341, 10463, 64, 43, 1.38, 1514175,  X
402, 583.0, 740346, 52995, 9639, 3750, 3125, 2563, 3382, 913, 54, 37, 1.34, 816713,  X
403, 586.0, 1755961, 312303, 47838, 23444, 23154, 51613, 19175, 9552, 61, 54, 1.25, 2243040,  X
404, 590.0, 144998, 351541, 33301, 59855, 91208, 72182, 106497, 58525, 54, 47, 1.23, 918107,  X
405, 591.0, 925516, 949849, 210844, 275012, 139552, 100166, 72967, 52031, 44, 50, 1.42, 2725937,  X
406, 594.0, 222089, 220814, 52258, 15247, 20795, 25432, 19368, 14834, 54, 51, 1.49, 590837,  X
407, 595.0, 536425, 13065, 5247, 3019, 2578, 1924, 1265, 508, 50, 64, 1.57, 564031,  X
408, 596.0, 710873, 233561, 9305, 53987, 55200, 26750, 8204, 8791, 43, 67, 1.61, 1106671,  X
409, 597.0, 757302, 52207, 8839, 12564, 4920, 16586, 12117, 20433, 56, 64, 1.62, 884968,  X
410, 598.0, 815691, 73288, 43961, 27974, 36755, 17338, 19205, 11612, 61, 77, 1.53, 1045824,  X
411, 599.0, 233665, 52539, 3408, 13823, 24757, 21048, 9136, 5886, 74, 60, 1.47, 364262,  X
412, 600.0, 1112373, 135987, 29602, 12133, 9469, 39581, 24792, 6284, 83, 61, 1.27, 1370221,  X
413, 601.0, 1087801, 91723, 1240, 14876, 30521, 14700, 4554, 3129, 77, 48, 1.17, 1248544,  X
414, 601.0, 829033, 63865, 6647, 21394, 9302, 5748, 6047, 3218, 69, 41, 1.34, 945254,  X
