obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
239, 243.0, 434161, 384403, 150710, 107469, 134508, 106595, 12695, 10167, 47, 53, 2.50, 1340708,  X*
240, 244.0, 176313, 31602, 3710, 20310, 9542, 17088, 5192, 4010, 60, 66, 2.20, 267767,  X*
241, 245.0, 417258, 259140, 10865, 7459, 2438, 8444, 4394, 2315, 38, 47, 2.28, 712313,  X*
242, 246.0, 15172, 22126, 21300, 9821, 9702, 10237, 2548, 2336, 44, 48, 2.38, 93242,  X*
243, 247.0, 1484438, 166077, 56900, 16854, 17173, 26424, 12829, 5416, 38, 48, 2.19, 1786111,  X*
244, 248.0, 139650, 24651, 7577, 6837, 11605, 3874, 2317, 1160, 24, 48, 1.94, 197671,  X*
245, 249.0, 315983, 178483, 14009, 35511, 36123, 36065, 10445, 14724, 44, 61, 1.91, 641343,  X*
246, 250.0, 1515824, 182269, 22566, 9566, 31301, 40842, 23558, 5209, 43, 40, 1.80, 1831135,  X*
247, 251.0, 2525274, 96498, 27628, 31459, 24028, 35544, 12395, 3808, 53, 40, 1.70, 2756634,  X*
248, 252.0, 331396, 29876, 31833, 25785, 19933, 46420, 13995, 6558, 74, 44, 1.64, 505796,  X*
249, 253.0, 702618, 182502, 25315, 64697, 23828, 32917, 10885, 4823, 69, 53, 1.71, 1047585,  X*
250, 254.0, 52758, 100317, 22416, 84470, 37039, 81630, 11819, 13209, 78, 69, 1.83, 403658,  X*
251, 255.0, 906607, 42007, 55474, 12917, 23797, 39770, 11437, 5323, 84, 77, 2.00, 1097332,  X*
252, 256.0, 49178, 11339, 8550, 9624, 13276, 25215, 3487, 1413, 90, 69, 1.99, 122082,  X*
253, 257.0, 35935, 110957, 27494, 19042, 19670, 18447, 9821, 11300, 90, 67, 1.95, 252666,  X*
254, 258.0, 779080, 141054, 29777, 38187, 28355, 29312, 10356, 7413, 78, 63, 1.86, 1063534,  X*
255, 259.0, 116700, 14610, 4490, 1232, 6729, 5480, 4604, 2096, 75, 50, 1.65, 155941,  X*
256, 260.0, 806608, 153484, 37043, 25524, 64639, 25683, 18735, 5743, 51, 47, 1.59, 1137459,  X*
257, 261.0, 49409, 13992, 4874, 11819, 11391, 9279, 5832, 3361, 61, 51, 1.46, 109957,  X*
258, 262.0, 280557, 40918, 11567, 2974, 4756, 7927, 2119, 4350, 61, 48, 1.46, 355168,  X*
259, 263.0, 27855, 67389, 55441, 41835, 17161, 52980, 9300, 2615, 63, 61, 1.66, 274576,  X*
260, 264.0, 470166, 66241, 54922, 9390, 20077, 58125, 8403, 9810, 80, 67, 1.83, 697134,  X*
261, 265.0, 106158, 6774, 30276, 10200, 6080, 10082, 2829, 2014, 75, 83, 2.06, 174413,  X*
262, 266.0, 545980, 64290, 14735, 82892, 18851, 28022, 12843, 9924, 77, 96, 2.18, 777537,  X*
263, 267.0, 373811, 81407, 21485, 53815, 37454, 28530, 24495, 5433, 70, 94, 2.22, 626430,  X*
264, 268.0, 106038, 38293, 7755, 10772, 5172, 9295, 2620, 1608, 60, 93, 2.04, 181553,  X*
265, 269.0, 196105, 46641, 11725, 8377, 2805, 10551, 3105, 1385, 54, 74, 2.12, 280694,  X*
266, 270.0, 509314, 39077, 3763, 22361, 25629, 55581, 6475, 4882, 75, 56, 1.84, 667082,  X*
267, 271.0, 806024, 34228, 14699, 4416, 6114, 12428, 2200, 1397, 77, 51, 1.91, 881506,  X*
268, 272.0, 33815, 41121, 10807, 11432, 9012, 9125, 2928, 944, 74, 51, 2.07, 119184,  X*
269, 273.0, 165533, 66898, 8730, 44815, 16388, 60855, 12176, 5173, 88, 53, 1.99, 380568,  X*
270, 274.0, 292766, 560405, 74374, 27090, 28925, 25364, 19787, 7946, 51, 50, 1.94, 1036657,  X*
271, 275.0, 20576, 78627, 51948, 29904, 11689, 15504, 16493, 3159, 41, 57, 2.09, 227900,  X*
272, 276.0, 110597, 5056, 4990, 1303, 1622, 1939, 498, 528, 44, 66, 2.12, 126533,  X*
273, 277.0, 164935, 28152, 20690, 48193, 17989, 13811, 10075, 6783, 29, 80, 2.02, 310628,  X*
274, 278.0, 240786, 29310, 1473, 7148, 3645, 10865, 2996, 1326, 54, 83, 1.95, 297549,  X*
275, 279.0, 160896, 32432, 41811, 58404, 24630, 24702, 11741, 5109, 60, 90, 2.07, 359725,  X*
276, 280.0, 79408, 18928, 8997, 11336, 5215, 8505, 2354, 3447, 63, 88, 2.01, 138190,  X*
277, 281.0, 731964, 241034, 53115, 52563, 19799, 32560, 34783, 3083, 57, 74, 1.92, 1168901,  X*
278, 282.0, 239122, 56226, 15649, 18694, 4864, 7823, 3330, 2157, 44, 83, 2.02, 347865,  X*
279, 283.0, 390451, 121690, 24481, 10071, 52603, 22309, 10100, 4117, 41, 60, 2.07, 635822,  X*
280, 284.0, 384792, 122393, 25234, 86941, 53075, 38611, 9549, 12562, 37, 57, 2.00, 733157,  X*
281, 285.0, 1562821, 490807, 32825, 89190, 29195, 49415, 13295, 9321, 35, 51, 2.08, 2276869,  X*
282, 286.0, 115980, 48830, 4756, 13464, 7387, 7219, 2441, 1027, 37, 44, 2.15, 201104,  X*
283, 287.0, 847440, 145618, 36769, 85440, 11362, 32902, 12584, 20612, 37, 60, 2.03, 1192727,  X*
284, 288.0, 710691, 391794, 62001, 30957, 55807, 72955, 8914, 7850, 35, 47, 2.18, 1340969,  X*
285, 289.0, 1672528, 294843, 33883, 89079, 35251, 27364, 5989, 4012, 34, 53, 2.44, 2162949,  X*
286, 290.0, 102481, 34309, 10282, 14850, 7092, 9079, 6315, 1808, 38, 61, 2.35, 186216,  X*
287, 291.0, 38614, 52665, 6469, 9616, 6733, 9957, 3022, 2210, 38, 48, 2.24, 129286,  X*
288, 292.0, 83739, 2174, 5016, 3216, 2033, 2428, 498, 552, 43, 74, 2.42, 99656,  X*
289, 293.0, 87431, 21860, 5484, 4829, 11870, 6100, 1337, 1210, 54, 69, 2.36, 140121,  X*
290, 294.0, 653789, 118634, 47853, 34035, 20538, 22188, 17762, 9220, 51, 69, 2.03, 924019,  X*
291, 295.0, 385589, 144288, 10797, 5957, 8404, 8891, 4228, 3078, 40, 61, 1.96, 571232,  X*
292, 296.0, 96503, 41814, 644, 10278, 3859, 4573, 5401, 2236, 29, 38, 1.82, 165308,  X*
293, 297.0, 120141, 68867, 9371, 8418, 3272, 9400, 3015, 2747, 23, 37, 1.62, 225231,  X*
294, 298.0, 52855, 27955, 12190, 6342, 6794, 13179, 4499, 2260, 35, 35, 1.55, 126074,  X*
295, 299.0, 611731, 266563, 49522, 14537, 21536, 22963, 14187, 7373, 37, 41, 1.53, 1008412,  X*
296, 300.0, 165097, 19611, 2073, 1532, 2335, 1166, 1012, 622, 30, 38, 1.53, 193448,  X*
297, 301.0, 410911, 73878, 9351, 18184, 12334, 7949, 1887, 3404, 26, 41, 1.77, 537898,  X
298, 302.0, 1205467, 90445, 22113, 87269, 43872, 29959, 9125, 4303, 20, 47, 1.97, 1492553,  X
299, 303.0, 29959, 43270, 9531, 11095, 5904, 15545, 2156, 1518, 35, 51, 2.11, 118978,  X
300, 304.0, 394991, 63307, 15230, 17487, 46426, 39470, 5853, 14174, 60, 54, 2.04, 596938,  X
301, 305.0, 308955, 68498, 3018, 4115, 3661, 15065, 3152, 1965, 70, 40, 1.98, 408429,  X
302, 306.0, 632849, 32716, 7061, 7767, 3008, 10585, 3528, 3674, 77, 30, 1.81, 701188,  X
303, 307.0, 156895, 48533, 10289, 8781, 12999, 31888, 10945, 8777, 83, 26, 1.46, 289107,  X
304, 308.0, 743163, 95560, 4919, 54621, 6411, 13680, 2688, 2261, 64, 37, 1.59, 923303,  X
305, 309.0, 67088, 25592, 11697, 19375, 1892, 5760, 1948, 946, 56, 64, 1.99, 134298,  X
306, 310.0, 885704, 287157, 19167, 27601, 33619, 73325, 18729, 11292, 56, 53, 2.01, 1356594,  X
307, 311.0, 43767, 10862, 1219, 1370, 2383, 2586, 1094, 859, 47, 50, 1.95, 64140,  X
308, 312.0, 59676, 16578, 1441, 1584, 10962, 1702, 1053, 991, 47, 29, 2.00, 93987,  X
309, 313.0, 50452, 8736, 907, 3007, 884, 2286, 635, 523, 51, 17, 1.74, 67430,  X
310, 314.0, 356426, 439522, 78934, 90745, 8980, 56144, 13801, 7283, 41, 30, 1.65, 1051835,  X
311, 315.0, 265862, 261541, 30938, 65020, 29542, 15609, 16729, 14076, 24, 38, 1.75, 699317,  X
312, 316.0, 1238485, 874286, 15107, 14357, 13167, 89825, 10668, 7927, 26, 30, 1.77, 2263822,  X
313, 317.0, 888062, 216418, 12312, 60403, 58168, 50057, 33105, 25704, 26, 29, 1.74, 1344229,  X
314, 318.0, 1041717, 316069, 15937, 61440, 18759, 89663, 7896, 7889, 37, 26, 1.80, 1559370,  X
315, 319.0, 677074, 94564, 77535, 41366, 31132, 31521, 14087, 17773, 50, 38, 1.61, 985052,  X
316, 320.0, 651976, 132309, 95956, 62308, 91791, 45283, 29029, 8697, 56, 67, 1.69, 1117349,  X
317, 321.0, 270035, 26251, 1697, 10915, 6033, 12112, 4489, 2788, 63, 70, 1.68, 334320,  X
318, 322.0, 94092, 38019, 16246, 17940, 10634, 19291, 5263, 2092, 64, 81, 1.91, 203577,  X
319, 323.0, 288770, 77851, 18153, 6601, 6007, 14075, 1659, 3194, 64, 69, 1.94, 416310,  X
320, 324.0, 97464, 48055, 42453, 7176, 6011, 6091, 5460, 5806, 53, 75, 1.94, 218516,  X
321, 325.0, 1547937, 193714, 48820, 46551, 16292, 23976, 11473, 6951, 37, 78, 1.98, 1895714,  X
322, 326.0, 1051700, 19714, 10209, 7569, 8715, 25383, 3790, 3173, 48, 74, 2.05, 1130253,  X
323, 327.0, 595345, 164699, 12281, 68632, 49110, 19856, 21965, 10639, 41, 75, 1.91, 942527,  X
324, 328.0, 185935, 222405, 17481, 172874, 3930, 39649, 9110, 17581, 47, 70, 1.94, 668965,  X
325, 329.0, 855723, 286202, 6055, 15564, 66392, 17547, 14039, 22340, 41, 51, 1.71, 1283862,  X
326, 330.0, 426068, 160527, 10148, 9141, 5146, 9574, 4726, 1899, 13, 41, 1.60, 627229,  X
327, 331.0, 321574, 99066, 9554, 7769, 6390, 8742, 4769, 5617, 11, 35, 1.54, 463481,  X
328, 332.0, 437595, 164066, 6718, 16321, 6128, 11039, 6308, 1992, 7, 16, 1.58, 650167,  X
329, 333.0, 124448, 86805, 9621, 22237, 10386, 21701, 2193, 1053, 20, 34, 1.72, 278444,  X
330, 334.0, 909788, 137555, 4838, 15059, 13956, 11315, 6493, 2415, 23, 34, 1.87, 1101419,  X
331, 335.0, 101412, 18769, 33505, 11920, 5558, 6453, 3290, 2913, 26, 56, 2.04, 183820,  X
332, 336.0, 845809, 141848, 65992, 44120, 20716, 74686, 23048, 9594, 47, 69, 2.16, 1225813,  X
333, 337.0, 969002, 75143, 15739, 18548, 21859, 10633, 5016, 3396, 38, 70, 2.22, 1119336,  X
334, 338.0, 569247, 188926, 40467, 16663, 38378, 24883, 17646, 5542, 41, 77, 1.92, 901752,  X
335, 339.0, 267298, 253901, 11938, 12909, 28968, 35805, 20846, 4893, 44, 47, 1.83, 636558,  X
336, 340.0, 584698, 113964, 5532, 17168, 3732, 18774, 5801, 2722, 35, 37, 1.63, 752391,  X
337, 341.0, 475144, 26337, 17734, 11528, 11904, 41167, 6213, 9272, 60, 38, 1.53, 599299,  X
338, 342.0, 48637, 21102, 15333, 87401, 22540, 34199, 4263, 7013, 74, 57, 1.68, 240488,  X
339, 343.0, 1088790, 98891, 3341, 40609, 55870, 94645, 27694, 13714, 91, 64, 1.55, 1423554,  X
340, 344.0, 229878, 52520, 17643, 8694, 8619, 10829, 4198, 1392, 91, 74, 1.78, 333773,  X
341, 345.0, 705949, 183033, 35846, 10821, 12614, 53016, 9127, 30332, 77, 64, 1.68, 1040738,  X
342, 346.0, 138551, 70483, 14877, 24275, 11814, 7886, 2775, 1670, 61, 53, 2.00, 272331,  X
343, 347.0, 91592, 26310, 8119, 6477, 7939, 7539, 3383, 957, 47, 61, 1.82, 152316,  X
344, 348.0, 100703, 5945, 2751, 1773, 2073, 6842, 1429, 709, 64, 60, 1.93, 122225,  X
345, 349.0, 1194309, 115413, 12402, 26999, 50147, 48184, 27963, 6006, 69, 60, 1.71, 1481423,  X
346, 350.0, 965412, 496454, 21872, 44651, 43928, 38137, 7854, 13851, 67, 47, 1.84, 1632159,  X
347, 351.0, 103624, 16600, 15239, 8358, 8942, 6078, 1437, 1888, 64, 53, 1.78, 162166,  X
348, 352.0, 15906, 29189, 19536, 8965, 3892, 11023, 4798, 2559, 50, 61, 1.79, 95868,  X
349, 353.0, 264846, 82571, 47858, 69541, 49266, 27902, 24626, 4195, 40, 78, 1.93, 570805,  X
350, 354.0, 2192875, 344793, 28510, 19373, 30570, 25048, 12765, 15172, 40, 77, 1.96, 2669106,  X
351, 355.0, 464943, 11343, 2509, 2675, 2604, 5431, 2254, 1175, 48, 66, 1.86, 492934,  X
352, 356.0, 327784, 52372, 7498, 8472, 9249, 9181, 2680, 583, 44, 56, 1.81, 417819,  X
353, 357.0, 2250121, 125210, 83970, 45730, 31453, 12893, 17692, 11184, 30, 56, 1.84, 2578253,  X
354, 358.0, 272006, 31638, 6284, 5521, 16149, 12048, 2235, 1791, 48, 61, 1.75, 347672,  X
355, 359.0, 182353, 5788, 4210, 6089, 6882, 4053, 2593, 3869, 47, 69, 1.74, 215837,  X
356, 360.0, 150458, 269272, 22381, 6936, 19627, 10574, 4367, 4065, 30, 60, 1.85, 487680,  X
357, 361.0, 167928, 18869, 730, 2449, 6467, 4324, 3378, 2551, 48, 40, 1.52, 206696,  X
358, 362.0, 431634, 116063, 5465, 20204, 6411, 21349, 12104, 5017, 41, 38, 1.33, 618247,  X
359, 363.0, 511602, 34818, 11895, 13830, 7210, 4087, 4621, 2019, 26, 38, 1.39, 590082,  X
360, 364.0, 729035, 195621, 29091, 34447, 31789, 11849, 10914, 8672, 29, 48, 1.50, 1051418,  X
361, 365.0, 390472, 23608, 3815, 5145, 5962, 5129, 2067, 1507, 26, 57, 1.46, 437705,  X
362, 366.0, 639353, 898247, 290917, 198725, 72992, 83556, 46074, 32716, 14, 66, 1.82, 2262580,  X
363, 367.0, 2081825, 27568, 21918, 15588, 7743, 39386, 8064, 5628, 41, 66, 1.91, 2207720,  X
364, 368.0, 814855, 116560, 15445, 8701, 22782, 31545, 13515, 6890, 61, 57, 1.72, 1030293,  X
365, 369.0, 804900, 126169, 5560, 7299, 10663, 2512, 3826, 3493, 40, 48, 1.63, 964422,  X
366, 370.0, 1384547, 796143, 339971, 71282, 94597, 149645, 50775, 57347, 50, 47, 1.68, 2944307,  X
367, 371.0, 60872, 70751, 4833, 12806, 5042, 5634, 3744, 5029, 26, 38, 1.46, 168711,  X
368, 372.0, 52822, 60986, 49999, 13235, 13842, 13631, 7210, 4122, 20, 56, 1.58, 215847,  X
369, 373.0, 68118, 119188, 5594, 17404, 10923, 13913, 4236, 2520, 38, 63, 1.72, 241896,  X
370, 374.0, 197768, 160730, 27174, 29025, 26037, 34676, 10893, 5567, 40, 57, 1.83, 491870,  X
371, 375.0, 1596235, 93605, 7834, 7343, 7487, 11917, 4647, 5008, 44, 53, 1.71, 1734076,  X
372, 376.0, 584136, 276255, 3180, 8954, 20124, 32165, 11938, 4090, 44, 20, 1.61, 940842,  X
373, 377.0, 1074638, 146618, 4895, 12551, 8204, 13681, 5641, 2906, 43, 16, 1.44, 1269134,  X
374, 378.0, 345963, 342189, 6938, 44919, 28395, 34902, 7377, 14554, 38, 8, 1.37, 825237,  X
375, 379.0, 218477, 292002, 66291, 35377, 24515, 24397, 18518, 4407, 30, 16, 1.43, 683984,  X
376, 380.0, 2150736, 591244, 58039, 78650, 58186, 34431, 12734, 20902, 23, 35, 1.59, 3004922,  X
377, 381.0, 268235, 85910, 40759, 23823, 15862, 33965, 12819, 8605, 34, 51, 1.76, 489978,  X
378, 382.0, 171258, 82363, 25226, 8166, 5669, 9918, 5664, 3675, 34, 63, 1.84, 311939,  X
379, 383.0, 500957, 105996, 17318, 5374, 10310, 5697, 3733, 3216, 29, 57, 1.91, 652601,  X
380, 384.0, 157539, 91939, 7121, 9395, 7328, 3940, 4347, 1834, 26, 56, 1.80, 283443,  X
381, 385.0, 93489, 35544, 16930, 6881, 4686, 3270, 2184, 1699, 11, 57, 1.88, 164683,  X
382, 386.0, 1001801, 62404, 53124, 14453, 25334, 31956, 3286, 3981, 23, 63, 2.12, 1196339,  X
383, 387.0, 490216, 150465, 11242, 12154, 4022, 14078, 2762, 4848, 29, 57, 2.10, 689787,  X
384, 388.0, 355743, 283685, 33254, 63520, 65152, 17302, 21277, 43328, 34, 63, 2.00, 883261,  X
385, 389.0, 1524053, 375912, 104052, 131719, 124295, 127884, 39575, 54454, 47, 60, 1.98, 2481944,  X
386, 390.0, 201951, 103776, 81364, 79572, 34866, 10302, 16228, 8145, 26, 64, 2.02, 536204,  X
387, 391.0, 151145, 60060, 24828, 44889, 16235, 19784, 7543, 13254, 34, 83, 1.80, 337738,  X
388, 392.0, 1521014, 725069, 240690, 19962, 58184, 68394, 18217, 21081, 37, 84, 1.90, 2672611,  X
389, 393.0, 1154264, 40213, 2509, 5407, 6759, 3326, 5140, 2180, 24, 77, 1.86, 1219798,  X
390, 394.0, 766415, 31452, 26234, 57115, 41249, 24528, 13895, 7269, 41, 75, 1.94, 968157,  X
391, 395.0, 1139189, 69856, 28795, 19050, 25541, 28490, 6669, 9361, 47, 66, 1.77, 1326951,  X
392, 396.0, 938139, 92262, 31414, 84510, 15517, 44180, 8888, 11503, 57, 77, 1.86, 1226413,  X
393, 397.0, 488245, 149128, 13400, 4445, 45079, 24851, 7291, 7066, 66, 67, 1.63, 739505,  X
394, 398.0, 900636, 110288, 39891, 39632, 69939, 34506, 22677, 4105, 66, 57, 1.79, 1221674,  X
395, 399.0, 1274900, 122359, 27485, 82302, 46542, 28159, 11723, 11162, 60, 63, 1.82, 1604632,  X
396, 400.0, 167183, 171405, 16930, 9797, 25610, 13165, 1599, 2731, 47, 44, 1.97, 408420,  X
397, 401.0, 334583, 34298, 42383, 9599, 8602, 15542, 5148, 3670, 48, 69, 1.97, 453825,  X
398, 402.0, 1695110, 100740, 27601, 10715, 18961, 13655, 3807, 2094, 41, 66, 2.25, 1872683,  X
399, 403.0, 600213, 197222, 63937, 184468, 18318, 49674, 24466, 15289, 41, 74, 2.37, 1153587,  X
400, 404.0, 1396098, 56109, 24746, 9267, 6900, 7367, 1921, 1061, 44, 87, 2.61, 1503469,  X
401, 405.0, 123982, 46322, 4534, 55623, 8108, 12792, 5290, 3780, 41, 87, 2.56, 260431,  X
402, 406.0, 860221, 32198, 14739, 24591, 30754, 55730, 7090, 14076, 64, 88, 2.38, 1039399,  X
403, 407.0, 95799, 34243, 13103, 5981, 7864, 4836, 2791, 2581, 63, 80, 2.25, 167198,  X
404, 408.0, 26496, 16446, 2012, 3929, 2394, 3602, 1072, 255, 74, 74, 2.20, 56206,  X
405, 409.0, 1359031, 425268, 176290, 31457, 44348, 61956, 14668, 3121, 69, 64, 2.21, 2116139,  X
406, 410.0, 151934, 42928, 33118, 11317, 20730, 7619, 3618, 1655, 47, 70, 2.33, 272919,  X
407, 411.0, 455182, 92707, 9653, 94517, 50541, 49538, 10372, 12784, 57, 74, 2.44, 775294,  X
408, 412.0, 284787, 228718, 36109, 37936, 29553, 27680, 13857, 8207, 50, 74, 2.44, 666847,  X
409, 413.0, 760622, 78715, 18594, 8482, 10628, 94684, 15780, 8218, 74, 64, 2.21, 995723,  X
410, 414.0, 49408, 16684, 3553, 2029, 2450, 5550, 4523, 3009, 83, 53, 1.70, 87206,  X
411, 415.0, 2215848, 234392, 41452, 43421, 29340, 93191, 13914, 2946, 83, 44, 1.61, 2674504,  X
412, 416.0, 229105, 26274, 8812, 4129, 5805, 10553, 2888, 3005, 93, 44, 1.52, 290571,  X
413, 417.0, 1539508, 100944, 30702, 29016, 39254, 29041, 25724, 11428, 77, 53, 1.41, 1805617,  X
414, 418.0, 530768, 110724, 57779, 101088, 36193, 56085, 11439, 13391, 75, 66, 1.70, 917467,  X
415, 419.0, 481087, 259357, 26942, 23581, 32167, 19875, 13424, 7261, 57, 61, 1.85, 863694,  X
416, 420.0, 1290402, 154154, 27371, 14750, 45525, 42025, 16946, 14518, 56, 56, 1.60, 1605691,  X
417, 421.0, 15319, 19598, 3588, 4864, 6947, 7769, 3768, 1671, 61, 53, 1.56, 63524,  X
418, 422.0, 877394, 69776, 42467, 7875, 29230, 47029, 15726, 12576, 67, 44, 1.55, 1102073,  X
419, 423.0, 432015, 41532, 20747, 3487, 3993, 21496, 1638, 1691, 84, 51, 1.54, 526599,  X
420, 424.0, 348081, 10446, 3615, 30509, 2611, 10389, 4010, 2059, 84, 74, 1.66, 411720,  X
421, 425.0, 512671, 289924, 43447, 43618, 70127, 40652, 15238, 5661, 75, 70, 1.85, 1021338,  X
422, 426.0, 140945, 57859, 10750, 17341, 5204, 3094, 5737, 1200, 50, 74, 2.02, 242130,  X
423, 427.0, 274881, 36928, 34598, 18049, 7233, 4650, 6151, 962, 34, 84, 2.36, 383452,  X
424, 428.0, 71185, 47055, 15259, 7328, 9028, 8147, 2590, 2122, 24, 69, 2.30, 162714,  X
425, 429.0, 96738, 12531, 3165, 4804, 8962, 12773, 6065, 1279, 43, 69, 2.08, 146317,  X
426, 430.0, 232680, 79284, 34403, 16862, 20766, 38326, 13641, 8371, 64, 69, 1.97, 444333,  X
427, 431.0, 426722, 275870, 26389, 50655, 18762, 20491, 8139, 5045, 64, 54, 2.02, 832073,  X
428, 432.0, 145116, 29486, 11908, 15096, 9276, 8089, 2659, 1505, 67, 60, 1.95, 223135,  X
429, 433.0, 357140, 111132, 14045, 15498, 3746, 5949, 3063, 1770, 40, 61, 2.02, 512343,  X
430, 434.0, 989641, 206078, 44295, 24144, 30782, 30079, 5235, 6524, 29, 57, 2.27, 1336778,  X
431, 435.0, 4818, 7745, 6683, 3460, 3952, 7587, 2765, 1265, 50, 64, 2.29, 38275,  X
432, 436.0, 61074, 43442, 9759, 12619, 11713, 3831, 2171, 1574, 38, 60, 2.30, 146183,  X
433, 437.0, 138777, 3144, 2750, 3005, 1797, 5038, 1361, 309, 64, 67, 2.18, 156181,  X
434, 438.0, 834551, 52635, 22689, 35322, 16689, 19025, 15199, 15611, 70, 80, 1.95, 1011721,  X
435, 439.0, 171167, 80834, 15186, 37319, 44580, 28202, 12136, 7771, 63, 75, 1.79, 397195,  X
436, 440.0, 737677, 31005, 7767, 11527, 6684, 12560, 2563, 2065, 78, 77, 1.88, 811848,  X
437, 441.0, 809864, 1449482, 360086, 69510, 93659, 78401, 372406, 30130, 51, 67, 1.61, 3263538,  X
438, 442.0, 613207, 113375, 16292, 9658, 17289, 4892, 2906, 4712, 35, 53, 1.59, 782331,  X
439, 443.0, 806671, 166076, 112924, 13013, 63180, 39338, 10073, 3735, 30, 56, 1.87, 1215010,  X
440, 444.0, 309711, 23979, 11973, 5597, 11856, 4934, 5185, 6868, 23, 57, 1.79, 380103,  X
441, 445.0, 441733, 37098, 129321, 48192, 24112, 27503, 25179, 6350, 35, 78, 1.87, 739488,  X
442, 446.0, 1488224, 474283, 99005, 8967, 32119, 24982, 12499, 11992, 38, 78, 2.02, 2152071,  X
443, 447.0, 912854, 153709, 52293, 87497, 12557, 27331, 19241, 6311, 34, 83, 2.13, 1271793,  X
444, 448.0, 389810, 36764, 25154, 8581, 19100, 15682, 2914, 3232, 41, 83, 2.03, 501237,  X
445, 449.0, 195881, 84903, 53750, 47276, 19515, 47392, 7459, 3122, 48, 70, 2.42, 459298,  X
446, 450.0, 570095, 66847, 118185, 36879, 12988, 37594, 14854, 13318, 63, 91, 2.39, 870760,  X
447, 451.0, 1914895, 141971, 7943, 23332, 14963, 41047, 22099, 13265, 74, 75, 2.20, 2179515,  X
448, 452.0, 67001, 20403, 11227, 5554, 12723, 5582, 2713, 1554, 67, 74, 2.11, 126757,  X
449, 453.0, 39956, 106241, 15138, 14878, 65109, 17546, 5146, 11147, 60, 60, 1.94, 275161,  X
450, 454.0, 306956, 19630, 93472, 32045, 9945, 56983, 7137, 3440, 67, 61, 1.98, 529608,  X
451, 455.0, 834820, 48812, 26344, 11665, 30231, 28196, 10348, 5245, 70, 69, 1.84, 995661,  X
452, 456.0, 815765, 110094, 74855, 32332, 47891, 20798, 9951, 13081, 67, 74, 2.08, 1124767,  X
453, 457.0, 200345, 608789, 90589, 34043, 21536, 54987, 10903, 6304, 61, 75, 2.22, 1027496,  X
454, 458.0, 1155176, 185763, 9420, 55029, 60315, 9003, 9240, 5703, 37, 54, 2.33, 1489649,  X
455, 459.0, 150554, 111660, 33483, 30527, 30698, 25037, 9471, 15958, 27, 56, 1.97, 407388,  X
456, 460.0, 372156, 69584, 12401, 37265, 12757, 30609, 12574, 10971, 38, 53, 1.94, 558317,  X
457, 461.0, 21218, 19554, 1668, 4608, 4137, 23377, 1838, 2530, 64, 50, 1.75, 78930,  X
458, 462.0, 1189217, 198185, 4962, 30392, 18826, 24619, 12945, 8702, 77, 43, 1.46, 1487848,  X
459, 463.0, 868274, 13663, 1473, 20027, 12678, 13250, 2712, 818, 87, 48, 1.52, 932895,  X
460, 464.0, 153100, 169635, 93368, 31516, 17984, 50205, 5531, 4242, 81, 50, 1.89, 525581,  X
461, 465.0, 81857, 90573, 20354, 62458, 32411, 22501, 8969, 4634, 61, 64, 2.09, 323757,  X
462, 466.0, 262651, 41967, 3988, 3941, 2810, 8427, 1754, 1098, 66, 64, 2.19, 326636,  X
463, 467.0, 74666, 32397, 2126, 8063, 11401, 6744, 5990, 2746, 57, 54, 2.17, 144133,  X
464, 468.0, 151244, 211886, 27609, 44722, 43027, 68090, 10804, 9475, 61, 44, 2.10, 566857,  X
465, 469.0, 154281, 75297, 8245, 61782, 21999, 39199, 20679, 9020, 69, 43, 1.69, 390502,  X
466, 470.0, 366940, 75088, 66226, 19183, 15329, 20014, 5685, 3932, 66, 60, 1.78, 572397,  X
467, 471.0, 109058, 29543, 6501, 11284, 7105, 12522, 5683, 3615, 70, 66, 1.72, 185311,  X
468, 472.0, 999587, 125069, 17093, 42643, 14138, 27247, 19071, 10758, 66, 70, 1.79, 1255606,  X
469, 473.0, 546344, 82173, 12228, 3311, 3891, 6489, 2138, 3015, 51, 60, 1.74, 659589,  X
470, 474.0, 452074, 305713, 63905, 20115, 17231, 58861, 28585, 8703, 54, 48, 1.76, 955187,  X
471, 475.0, 66153, 49884, 4230, 8109, 8958, 5455, 3137, 1757, 41, 41, 1.50, 147683,  X
472, 476.0, 321254, 30177, 4988, 11887, 5135, 11136, 2978, 2086, 47, 41, 1.59, 389641,  X
473, 477.0, 19256, 11806, 8330, 5270, 4487, 1946, 371, 400, 48, 57, 2.14, 51866,  X
474, 478.0, 58478, 170847, 46009, 37495, 49980, 23737, 8898, 9502, 43, 61, 2.24, 404946,  X
475, 479.0, 1212589, 159190, 8541, 22513, 7092, 5639, 2720, 3482, 34, 61, 2.37, 1421766,  X
476, 480.0, 63352, 26800, 5303, 10301, 8860, 10198, 5849, 1132, 34, 61, 2.37, 131795,  X
477, 481.0, 114614, 46389, 11991, 4644, 10626, 9235, 4271, 951, 38, 50, 2.38, 202721,  X
478, 482.0, 121686, 74246, 5966, 13251, 2466, 11791, 1530, 1587, 43, 44, 2.04, 232523,  X
479, 483.0, 515214, 134863, 10828, 25938, 35134, 31403, 5329, 5216, 61, 43, 1.97, 763925,  X
