obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
237, 244.0, 1166048, 300628, 29339, 45757, 22292, 81468, 16504, 8491, 50, 60, 2.13, 1670527,  X*
238, 245.0, 796478, 32511, 13169, 11188, 30886, 11445, 4320, 3647, 53, 50, 2.04, 903644,  X*
239, 246.0, 115992, 26745, 17518, 12625, 5508, 26850, 5099, 2407, 70, 63, 2.04, 212744,  X*
240, 247.0, 388720, 59048, 36592, 11527, 15008, 7341, 5791, 2833, 61, 66, 2.02, 526860,  X*
241, 248.0, 227329, 15634, 16357, 5664, 16398, 22569, 6764, 3429, 74, 75, 1.86, 314144,  X*
242, 249.0, 1423340, 105422, 28278, 30506, 68155, 73485, 38306, 13506, 81, 70, 1.73, 1780998,  X*
243, 250.0, 233073, 78812, 42906, 19168, 20248, 13624, 8413, 4061, 63, 74, 1.82, 420305,  X*
244, 251.0, 499338, 110553, 29006, 5304, 3528, 26952, 7119, 3414, 75, 64, 1.76, 685214,  X*
245, 252.0, 90555, 29039, 3796, 1954, 3408, 3187, 1592, 566, 53, 56, 1.63, 134097,  X*
246, 253.0, 1385119, 74991, 9212, 17869, 3789, 11473, 4920, 3020, 38, 57, 1.70, 1510393,  X*
247, 254.0, 112838, 120231, 1837, 44336, 6695, 19280, 6384, 1701, 40, 51, 1.90, 313302,  X*
248, 255.0, 295107, 17658, 12203, 4812, 10330, 20842, 5278, 2466, 51, 56, 1.75, 368696,  X*
249, 256.0, 196363, 8203, 14727, 13079, 7670, 17037, 6444, 1576, 70, 74, 1.80, 265099,  X*
250, 257.0, 557403, 21821, 31581, 16699, 9569, 22995, 7842, 2128, 84, 83, 1.93, 670038,  X*
251, 258.0, 460837, 100160, 28867, 28328, 29539, 8481, 6309, 5420, 77, 87, 2.00, 667941,  X*
252, 259.0, 785461, 312485, 29621, 47034, 85511, 52167, 14989, 23612, 60, 78, 1.87, 1350880,  X*
253, 260.0, 67214, 15708, 2471, 2840, 4354, 2047, 1697, 770, 40, 66, 1.87, 97101,  X*
254, 261.0, 284400, 15863, 3192, 3896, 5848, 3968, 1785, 824, 34, 54, 1.81, 319776,  X*
255, 262.0, 1936497, 344412, 35278, 141224, 31272, 48604, 24500, 15765, 38, 54, 1.76, 2577552,  X*
256, 263.0, 212744, 33988, 2202, 29559, 17037, 17216, 11261, 4281, 44, 64, 1.57, 328288,  X*
257, 264.0, 582651, 33417, 9969, 14203, 5988, 18746, 7032, 2664, 60, 69, 1.61, 674670,  X*
258, 265.0, 131424, 43335, 7238, 23615, 10140, 11544, 5292, 4138, 57, 77, 1.66, 236726,  X*
259, 266.0, 415380, 118428, 40417, 19323, 14378, 17289, 10576, 4150, 60, 74, 1.73, 639941,  X*
260, 267.0, 95976, 99537, 7086, 20738, 13105, 10714, 9319, 6634, 47, 64, 1.59, 263109,  X*
261, 268.0, 604228, 333182, 53582, 120347, 26580, 46022, 27796, 29132, 30, 64, 1.68, 1240869,  X*
262, 269.0, 99273, 15471, 2354, 2653, 1922, 1875, 1315, 2462, 26, 56, 1.59, 127325,  X*
263, 270.0, 125844, 30785, 1783, 1268, 3501, 3498, 2363, 1021, 26, 40, 1.43, 170063,  X*
264, 271.0, 162457, 82984, 21215, 30246, 10198, 91537, 33391, 12446, 50, 43, 1.24, 444474,  X*
265, 272.0, 822482, 37226, 2952, 15622, 10674, 6645, 5478, 5161, 53, 40, 1.23, 906240,  X*
266, 273.0, 921875, 23290, 9146, 7712, 8229, 6258, 6142, 2881, 57, 47, 1.17, 985533,  X*
267, 274.0, 332930, 65461, 5796, 3397, 5477, 9084, 2016, 968, 60, 51, 1.29, 425129,  X*
268, 275.0, 214843, 69407, 12984, 12056, 5473, 12130, 4604, 4414, 41, 51, 1.43, 335911,  X*
269, 276.0, 648320, 39305, 4580, 17681, 2876, 9294, 9802, 4540, 44, 54, 1.45, 736398,  X*
270, 277.0, 228445, 142642, 19093, 16976, 28515, 24093, 5007, 1919, 43, 44, 1.67, 466690,  X*
271, 278.0, 90053, 6338, 401, 1799, 4021, 2935, 1199, 667, 54, 50, 1.60, 107413,  X*
272, 279.0, 588241, 57113, 14044, 2462, 11439, 35126, 7329, 3005, 69, 44, 1.49, 718759,  X*
273, 280.0, 70098, 16116, 2946, 5160, 5594, 14283, 3985, 4328, 87, 38, 1.35, 122510,  X*
274, 281.0, 1434863, 195267, 17935, 30231, 18161, 9330, 5036, 11146, 74, 38, 1.46, 1721969,  X*
275, 283.0, 794402, 176938, 103716, 94175, 18073, 20289, 13361, 16672, 51, 54, 1.50, 1237626,  X*
276, 284.0, 49066, 16093, 5536, 10930, 1453, 2642, 640, 610, 30, 74, 2.01, 86970,  X*
277, 286.0, 865005, 230541, 54306, 127262, 126621, 26376, 67276, 5130, 4, 81, 2.13, 1502517,  X*
278, 287.0, 35268, 7041, 2891, 5356, 935, 1775, 1018, 757, 16, 96, 2.36, 55041,  X*
279, 288.0, 45464, 9101, 220, 2911, 1518, 2211, 1744, 383, 30, 83, 2.24, 63552,  X*
280, 289.0, 2064868, 196865, 12378, 35634, 46928, 98873, 14535, 11815, 50, 63, 1.99, 2481896,  X*
281, 290.0, 51155, 2972, 1771, 3116, 3608, 1890, 3088, 1173, 64, 63, 1.49, 68773,  X*
282, 291.0, 199091, 339422, 68321, 52600, 74570, 35494, 34447, 19117, 60, 51, 1.43, 823062,  X*
283, 292.0, 229563, 19742, 2983, 2662, 1522, 3918, 1585, 691, 57, 50, 1.33, 262666,  X*
284, 293.0, 89213, 26976, 9895, 4521, 11074, 18599, 6867, 2538, 57, 57, 1.35, 169683,  X*
285, 294.0, 93618, 14658, 1781, 3795, 1501, 2144, 2067, 1086, 51, 51, 1.36, 120650,  X*
286, 295.0, 651906, 23279, 14548, 20375, 24796, 14463, 6188, 3471, 64, 57, 1.52, 759026,  X*
287, 296.0, 116910, 43627, 7309, 9014, 4036, 19905, 9636, 6235, 74, 57, 1.42, 216672,  X*
288, 297.0, 568103, 71888, 8482, 23722, 42638, 74171, 23808, 12301, 80, 53, 1.29, 825113,  X*
289, 298.0, 931805, 195922, 55273, 35430, 82107, 27553, 51051, 11402, 78, 53, 1.29, 1390543,  X*
290, 299.0, 276195, 149587, 6904, 14703, 8873, 20894, 6330, 4649, 69, 38, 1.30, 488135,  X*
291, 300.0, 141315, 54342, 11210, 12539, 43269, 10630, 19935, 5271, 60, 38, 1.12, 298511,  X*
292, 301.0, 2489340, 189151, 25672, 57449, 38825, 75760, 36725, 9087, 48, 41, 1.20, 2922009,  X
293, 302.0, 1475788, 109114, 1753, 2570, 13313, 17067, 11170, 3618, 53, 20, 1.13, 1634393,  X
294, 303.0, 398380, 278256, 61420, 37126, 49098, 70695, 29331, 10790, 57, 27, 1.19, 935096,  X
295, 304.0, 209769, 10170, 13532, 3897, 5315, 4613, 1612, 1594, 61, 44, 1.36, 250502,  X
296, 305.0, 137003, 29866, 16653, 3692, 4418, 11993, 1173, 706, 60, 50, 1.78, 205504,  X
297, 306.0, 144783, 72641, 16310, 7414, 3876, 4395, 2648, 652, 44, 74, 2.06, 252719,  X
298, 307.0, 332944, 133358, 6738, 19830, 17184, 30557, 11841, 11689, 44, 66, 2.15, 564141,  X
299, 308.0, 685654, 35557, 55121, 5592, 5785, 8146, 4311, 2691, 38, 69, 2.36, 802857,  X
300, 309.0, 288022, 3135, 7488, 2745, 5181, 3056, 1687, 1275, 37, 77, 2.27, 312589,  X
301, 310.0, 721415, 78757, 31044, 22420, 13229, 4691, 6996, 5055, 34, 83, 2.07, 883607,  X
302, 311.0, 3291927, 415736, 110002, 81905, 70841, 43388, 6816, 13872, 20, 93, 2.13, 4034487,  X
303, 312.0, 160189, 54063, 7121, 1076, 3757, 2132, 2144, 1574, 10, 70, 2.20, 232056,  X
304, 313.0, 249547, 15444, 1704, 1047, 1633, 2666, 1324, 1164, 7, 51, 1.88, 274529,  X
305, 314.0, 416089, 118408, 25863, 46369, 53741, 90504, 9138, 13563, 37, 43, 1.87, 773675,  X
306, 315.0, 573576, 402711, 96361, 191572, 47294, 56913, 14450, 17027, 38, 48, 2.05, 1399904,  X
307, 316.0, 1517708, 176530, 118864, 40277, 40743, 48675, 27734, 14876, 54, 61, 1.81, 1985407,  X
308, 317.0, 643494, 157044, 33599, 73371, 68420, 56401, 48443, 20725, 57, 74, 1.79, 1101497,  X
309, 318.0, 31395, 122254, 3735, 3807, 3457, 5734, 2204, 558, 29, 56, 1.93, 173144,  X
310, 319.0, 691239, 55402, 11140, 22218, 6647, 10167, 7218, 2436, 34, 56, 1.95, 806467,  X
311, 320.0, 32380, 17672, 4468, 2243, 1464, 2657, 1742, 1982, 30, 50, 1.62, 64608,  X
312, 321.0, 54540, 10517, 4747, 1249, 771, 2403, 770, 847, 26, 51, 1.61, 75844,  X
313, 322.0, 94567, 22611, 723, 2771, 1009, 3560, 770, 572, 40, 60, 1.67, 126583,  X
314, 323.0, 746364, 365575, 42284, 45401, 125581, 85847, 18602, 14525, 47, 48, 1.64, 1444179,  X
315, 324.0, 66702, 137968, 57188, 55328, 28824, 36900, 12611, 7513, 50, 53, 1.74, 403034,  X
316, 325.0, 17354, 31858, 13400, 17782, 10838, 13367, 4263, 1796, 54, 56, 1.94, 110658,  X
317, 326.0, 56084, 84487, 3622, 15005, 7756, 11934, 4923, 3307, 53, 61, 1.86, 187118,  X
318, 327.0, 101866, 179474, 26856, 3691, 7085, 13176, 6141, 2619, 40, 61, 1.90, 340908,  X
319, 328.0, 1201732, 196041, 35323, 54895, 66073, 27972, 23302, 21426, 35, 54, 1.85, 1626764,  X
320, 329.0, 305973, 96301, 15812, 13763, 15650, 9216, 6316, 6771, 23, 47, 1.68, 469802,  X
321, 330.0, 46777, 13612, 3401, 4729, 6811, 4403, 1312, 832, 29, 51, 1.61, 81877,  X
322, 331.0, 98090, 55638, 2798, 13923, 10050, 18297, 3957, 3087, 44, 54, 1.61, 205840,  X
323, 332.0, 644121, 163050, 23118, 15309, 17737, 17931, 7353, 4098, 44, 50, 1.63, 892717,  X
324, 333.0, 914197, 97929, 23209, 26092, 30037, 40866, 23877, 14082, 60, 51, 1.58, 1170289,  X
325, 334.0, 274602, 118431, 6291, 2666, 9355, 5469, 6762, 2354, 40, 35, 1.48, 425930,  X
326, 335.0, 76046, 68052, 2101, 13579, 8927, 9120, 959, 1929, 29, 34, 1.52, 180713,  X
327, 336.0, 282357, 128417, 14066, 13426, 13914, 8610, 7387, 2849, 24, 34, 1.57, 471026,  X
328, 337.0, 503305, 102602, 14467, 55673, 54025, 49902, 13749, 10457, 26, 35, 1.52, 804180,  X
329, 338.0, 458429, 26145, 1215, 2240, 3158, 3649, 927, 720, 40, 40, 1.58, 496483,  X
330, 339.0, 164585, 53724, 3300, 4343, 4951, 12068, 6606, 3767, 47, 34, 1.55, 253344,  X
331, 340.0, 2407336, 397689, 84447, 44538, 36809, 56479, 13141, 8966, 53, 38, 1.60, 3049405,  X
332, 341.0, 1060167, 175346, 82336, 89740, 59216, 37233, 23883, 8026, 41, 43, 1.74, 1535947,  X
333, 342.0, 227431, 75149, 15030, 10986, 10558, 12536, 4422, 3237, 41, 53, 1.79, 359349,  X
334, 343.0, 250818, 178273, 2710, 6677, 10423, 9927, 6207, 2095, 26, 44, 1.72, 467130,  X
335, 344.0, 99508, 13630, 2287, 2683, 990, 2582, 2119, 583, 29, 44, 1.83, 124382,  X
336, 345.0, 2455854, 493942, 111395, 23829, 188988, 76023, 23728, 16928, 30, 34, 1.69, 3390687,  X
337, 346.0, 855454, 248004, 49167, 87381, 54406, 56351, 15698, 18263, 34, 38, 1.61, 1384724,  X
338, 347.0, 1994655, 261227, 157555, 120328, 100285, 25689, 34527, 5119, 30, 67, 1.82, 2699385,  X
339, 348.0, 78139, 3334, 3028, 1145, 3150, 1909, 1175, 1107, 38, 74, 1.87, 92987,  X
340, 349.0, 435141, 184485, 32171, 76434, 76979, 80884, 25528, 18370, 48, 80, 1.89, 929992,  X
341, 350.0, 1578522, 173492, 46363, 58356, 30461, 88017, 94690, 15508, 54, 77, 1.76, 2085409,  X
342, 351.0, 23264, 15720, 4941, 2503, 3278, 3418, 4525, 1008, 69, 67, 1.60, 58657,  X
343, 352.0, 1802308, 19134, 14243, 28811, 22986, 9120, 5031, 4362, 63, 75, 1.45, 1905995,  X
344, 353.0, 173578, 72701, 14975, 15472, 18078, 18895, 3463, 9965, 57, 74, 1.50, 327127,  X
345, 354.0, 1601753, 222855, 24889, 11699, 29329, 23214, 10054, 3269, 44, 61, 1.53, 1927062,  X
346, 355.0, 1416996, 180566, 8972, 15797, 11535, 10988, 6484, 3994, 34, 51, 1.62, 1655332,  X
347, 356.0, 1460614, 464539, 45900, 42020, 85077, 51113, 35486, 9042, 27, 30, 1.67, 2193791,  X
348, 360.0, 61813, 15037, 1230, 2341, 2476, 1193, 306, 149, 14, 26, 1.81, 84545,  X
349, 361.0, 168265, 87494, 14061, 5848, 7561, 20881, 3815, 4956, 23, 29, 1.80, 312881,  X
350, 362.0, 312808, 142083, 221170, 381157, 315180, 298738, 396103, 251669, 48, 50, 1.65, 2318908,  X
351, 363.0, 1233069, 250443, 15781, 53875, 4056, 70666, 39520, 9070, 57, 56, 1.59, 1676480,  X
352, 364.0, 684936, 61067, 7236, 10490, 13046, 12173, 4435, 4187, 67, 57, 1.58, 797570,  X
353, 365.0, 1382788, 282823, 42317, 34917, 19727, 28604, 20791, 17963, 57, 61, 1.30, 1829930,  X
354, 366.0, 289336, 210237, 83345, 50301, 42336, 47357, 6125, 5405, 44, 54, 1.68, 734442,  X
355, 367.0, 712624, 92947, 8611, 14960, 9250, 11507, 4061, 3649, 37, 53, 1.83, 857609,  X
356, 368.0, 1123364, 169094, 121620, 115560, 68376, 50186, 30626, 18883, 34, 67, 2.03, 1697709,  X
357, 369.0, 688203, 123068, 48620, 31379, 20743, 142826, 12578, 13114, 57, 69, 2.10, 1080531,  X
358, 370.0, 791631, 141525, 39627, 18110, 18923, 10044, 2441, 2833, 47, 66, 2.46, 1025134,  X
359, 371.0, 187765, 131622, 2102, 29756, 8444, 19416, 9144, 1737, 50, 66, 2.11, 389986,  X
360, 372.0, 141853, 35794, 18474, 11439, 13851, 17219, 4969, 1946, 57, 60, 2.18, 245545,  X
361, 373.0, 141591, 14262, 2620, 2490, 2633, 3462, 1481, 780, 41, 60, 2.05, 169319,  X
362, 374.0, 1233569, 482409, 25540, 30229, 40710, 97533, 36407, 9405, 54, 44, 1.93, 1955802,  X
363, 375.0, 122174, 3204, 1609, 2820, 401, 2852, 817, 1150, 67, 57, 1.58, 135027,  X
364, 376.0, 143494, 77235, 11495, 8037, 11451, 4786, 4029, 3324, 50, 50, 1.58, 263851,  X
365, 377.0, 657177, 64274, 17781, 5274, 11470, 15990, 7115, 1574, 51, 50, 1.49, 780655,  X
366, 378.0, 45308, 20984, 2491, 1117, 2955, 5643, 722, 665, 54, 53, 1.50, 79885,  X
367, 379.0, 175605, 70571, 11733, 5125, 15472, 9068, 5772, 3192, 40, 40, 1.54, 296538,  X
368, 380.0, 202366, 267059, 108685, 44619, 21621, 35671, 16656, 22413, 47, 50, 1.63, 719090,  X
369, 381.0, 434435, 48463, 83922, 72048, 29765, 48146, 18784, 11346, 48, 64, 1.77, 746909,  X
370, 382.0, 916512, 190837, 53308, 138886, 29603, 81910, 28038, 11303, 47, 81, 1.88, 1450397,  X
371, 383.0, 118789, 50869, 7656, 5984, 4212, 9895, 7880, 3173, 51, 83, 1.79, 208458,  X
372, 384.0, 1287107, 49002, 28960, 15259, 15462, 18279, 4525, 1842, 60, 83, 2.05, 1420436,  X
373, 385.0, 1036752, 436070, 83738, 6916, 14091, 79045, 20138, 9129, 54, 61, 1.97, 1685879,  X
374, 386.0, 295460, 32942, 4002, 3302, 1461, 2218, 1132, 1111, 40, 51, 1.88, 341628,  X
375, 387.0, 419814, 40804, 33849, 24596, 14029, 23600, 6240, 2530, 44, 64, 1.96, 565462,  X
376, 388.0, 1975778, 63186, 33049, 43400, 40424, 32138, 31597, 7895, 47, 64, 2.03, 2227467,  X
377, 389.0, 219762, 13531, 5281, 2942, 2062, 4574, 1088, 941, 51, 77, 1.89, 250181,  X
378, 390.0, 436836, 32076, 33359, 31229, 30290, 63642, 10732, 12356, 80, 84, 1.91, 650520,  X
379, 391.0, 542560, 54289, 18802, 750, 15584, 11592, 4644, 2395, 75, 74, 1.83, 650616,  X
380, 392.0, 95410, 28515, 5193, 27222, 9378, 25948, 6220, 3796, 81, 74, 1.64, 201682,  X
381, 393.0, 142172, 18071, 833, 2412, 2822, 6083, 1046, 871, 84, 57, 1.60, 174310,  X
382, 394.0, 351753, 49331, 4996, 9110, 5428, 17156, 3903, 5028, 75, 48, 1.45, 446705,  X
383, 395.0, 692298, 29166, 6392, 3462, 10829, 6280, 4323, 4762, 75, 47, 1.33, 757512,  X
384, 396.0, 67243, 5786, 2108, 4507, 3342, 6664, 1079, 1007, 78, 43, 1.39, 91736,  X
385, 397.0, 87437, 1688, 745, 721, 875, 408, 508, 714, 69, 60, 1.28, 93096,  X
386, 398.0, 1437254, 368668, 25826, 33708, 41911, 61650, 19090, 25381, 63, 54, 1.26, 2013488,  X
387, 399.0, 484663, 44600, 7653, 35960, 7958, 16028, 10965, 3601, 64, 64, 1.34, 611428,  X
388, 400.0, 835934, 133790, 8120, 32366, 15371, 17727, 6200, 5293, 47, 60, 1.49, 1054801,  X
389, 401.0, 1947124, 401766, 87344, 43764, 52124, 49958, 30281, 20970, 41, 53, 1.46, 2633331,  X
390, 402.0, 97414, 27133, 2092, 7120, 2603, 4067, 1745, 658, 38, 61, 1.63, 142832,  X
391, 403.0, 184092, 13033, 1849, 3669, 1727, 1780, 2053, 764, 29, 54, 1.68, 208967,  X
392, 404.0, 348224, 68875, 22078, 10649, 6520, 6611, 3876, 4040, 23, 60, 1.74, 470873,  X
393, 405.0, 1139757, 301198, 41542, 37488, 44556, 39487, 27862, 15232, 24, 56, 1.66, 1647122,  X
394, 406.0, 87662, 10730, 1780, 844, 2461, 3458, 1037, 1451, 35, 51, 1.55, 109423,  X
395, 407.0, 881367, 67616, 75910, 98429, 36279, 31014, 28564, 5014, 40, 66, 1.65, 1224193,  X
396, 408.0, 902641, 241242, 27848, 32776, 24024, 28082, 23802, 10140, 43, 60, 1.64, 1290555,  X
397, 409.0, 1186668, 261591, 84286, 92354, 127742, 54090, 28857, 12264, 44, 66, 1.66, 1847852,  X
398, 410.0, 63494, 13017, 3736, 948, 3458, 3189, 1494, 1267, 41, 70, 1.64, 90603,  X
399, 411.0, 841446, 923984, 65313, 98052, 55578, 136399, 14598, 11692, 40, 48, 1.93, 2147062,  X
400, 412.0, 309445, 131558, 304, 7545, 6509, 12336, 6637, 3535, 40, 35, 1.59, 477869,  X
401, 413.0, 978207, 786666, 43546, 77105, 93424, 171029, 25796, 17028, 44, 20, 1.65, 2192801,  X
402, 414.0, 1204491, 265301, 119103, 108254, 66500, 24797, 44204, 15415, 30, 29, 1.63, 1848065,  X
403, 415.0, 101783, 25263, 50260, 2350, 9758, 13202, 7266, 5356, 34, 53, 1.73, 215238,  X
404, 416.0, 1682334, 174613, 60166, 41142, 32059, 73554, 33180, 27480, 47, 70, 1.49, 2124528,  X
405, 417.0, 110586, 28291, 2789, 3049, 3483, 1840, 2306, 860, 30, 77, 1.62, 153204,  X
406, 418.0, 129116, 12147, 2838, 4831, 2011, 7472, 1630, 576, 54, 69, 1.67, 160621,  X
407, 419.0, 2149258, 227803, 3066, 193825, 137225, 46808, 35434, 9820, 50, 61, 1.61, 2803239,  X
408, 420.0, 749310, 41893, 6893, 39085, 10122, 15420, 9078, 6031, 48, 67, 1.59, 877832,  X
409, 421.0, 579604, 27975, 13240, 11752, 5471, 7078, 2794, 3641, 57, 83, 1.73, 651555,  X
410, 423.0, 2192566, 1761634, 607674, 221034, 216690, 228947, 35118, 57600, 41, 83, 2.03, 5321263,  X
411, 424.0, 844446, 30856, 3737, 1993, 5851, 3818, 3005, 995, 40, 69, 1.89, 894701,  X
412, 425.0, 808607, 52175, 7201, 8471, 15627, 12032, 3511, 3981, 38, 57, 1.84, 911605,  X
413, 426.0, 753378, 17585, 6982, 5787, 9476, 11432, 6931, 1382, 50, 51, 1.78, 812953,  X
414, 427.0, 661219, 76644, 51972, 49919, 32283, 39963, 18232, 10059, 61, 57, 1.77, 940291,  X
415, 428.0, 786141, 32496, 7203, 33389, 10670, 11358, 6853, 3205, 66, 74, 1.57, 891315,  X
416, 429.0, 1933812, 190093, 36959, 27070, 32593, 70120, 22377, 8119, 70, 75, 1.62, 2321143,  X
417, 430.0, 412185, 313925, 25659, 134155, 21306, 55592, 21567, 26200, 57, 78, 1.67, 1010589,  X
418, 431.0, 150692, 56615, 15471, 2777, 1589, 11486, 10800, 3630, 53, 67, 1.62, 253060,  X
419, 432.0, 1183092, 34935, 22283, 12670, 6336, 15071, 3104, 2053, 56, 66, 1.76, 1279544,  X
420, 433.0, 530295, 420946, 36347, 45009, 19068, 80240, 25398, 5036, 50, 63, 1.72, 1162339,  X
421, 434.0, 1068504, 125248, 4837, 14230, 12481, 22345, 4320, 4359, 53, 50, 1.71, 1256324,  X
422, 435.0, 186797, 7775, 7928, 1821, 4825, 2636, 1033, 994, 53, 60, 1.78, 213809,  X
423, 436.0, 256362, 50345, 7824, 3830, 6983, 9266, 4106, 4536, 50, 44, 1.80, 343252,  X
424, 437.0, 2160345, 206921, 70235, 48803, 49060, 39017, 32072, 7234, 47, 54, 1.65, 2613687,  X
425, 438.0, 789554, 313996, 13602, 28696, 28241, 79439, 48201, 13007, 51, 53, 1.47, 1314736,  X
426, 439.0, 378458, 19963, 4078, 12390, 10092, 7988, 3217, 3811, 56, 50, 1.48, 439997,  X
427, 440.0, 198624, 4442, 2064, 3705, 3027, 1543, 1912, 980, 56, 64, 1.35, 216297,  X
428, 441.0, 83062, 87955, 6248, 5337, 5202, 18467, 4711, 3491, 61, 50, 1.36, 214473,  X
429, 442.0, 51356, 13341, 2610, 3375, 2073, 1738, 470, 733, 51, 61, 1.44, 75696,  X
430, 443.0, 1253172, 57156, 9506, 17767, 27729, 14677, 6979, 5153, 48, 56, 1.56, 1392139,  X
431, 444.0, 84051, 37940, 9548, 12731, 23094, 11454, 2666, 3191, 50, 48, 1.66, 184675,  X
432, 445.0, 577458, 402572, 22421, 58341, 12240, 58639, 17844, 8395, 44, 53, 1.72, 1157910,  X
433, 446.0, 848802, 67722, 77528, 6618, 24429, 16151, 3837, 6373, 48, 61, 1.99, 1051460,  X
434, 447.0, 110058, 34630, 4014, 4302, 1335, 3261, 2409, 1903, 38, 60, 1.82, 161912,  X
435, 448.0, 1695760, 364955, 29278, 87139, 207423, 49641, 17604, 20618, 29, 56, 1.86, 2472418,  X
436, 449.0, 75507, 24931, 1209, 3295, 3106, 4141, 844, 781, 34, 53, 1.79, 113814,  X
437, 450.0, 2001081, 440336, 80917, 82258, 58840, 51931, 16615, 9918, 29, 43, 1.95, 2741896,  X
438, 451.0, 559657, 123249, 13905, 12233, 6463, 18030, 17645, 3700, 35, 40, 1.68, 754882,  X
439, 452.0, 2026773, 225163, 72458, 80164, 63345, 44608, 45857, 14650, 35, 48, 1.73, 2573018,  X
440, 453.0, 287206, 312405, 48576, 17216, 63959, 11010, 5682, 6942, 16, 51, 1.83, 752996,  X
441, 454.0, 55570, 7189, 1214, 604, 856, 1144, 765, 416, 21, 50, 1.76, 67758,  X
442, 455.0, 1035402, 106595, 108105, 38225, 24799, 13075, 9441, 2058, 11, 67, 1.99, 1337700,  X
443, 456.0, 357546, 31564, 3502, 16738, 20887, 9898, 5432, 6874, 17, 63, 2.00, 452441,  X
444, 457.0, 884175, 264894, 83789, 67998, 7043, 51336, 41184, 18213, 35, 74, 1.99, 1418632,  X
445, 458.0, 853038, 318633, 40774, 90953, 56986, 59374, 28227, 18866, 37, 78, 1.88, 1466851,  X
446, 459.0, 797976, 111574, 1488, 5258, 2998, 9276, 5185, 6024, 41, 48, 1.78, 939779,  X
447, 460.0, 1277092, 108366, 31796, 33886, 17061, 13456, 11784, 3046, 30, 53, 1.49, 1496487,  X
448, 461.0, 1724972, 568644, 25867, 35098, 14517, 58458, 28568, 14203, 27, 37, 1.49, 2470327,  X
449, 462.0, 503166, 43029, 8510, 35465, 50311, 13902, 11669, 3774, 30, 38, 1.49, 669826,  X
450, 463.0, 1730334, 60019, 100854, 23654, 76706, 71224, 28174, 25606, 48, 64, 1.45, 2116571,  X
451, 464.0, 2076488, 155478, 49147, 83317, 36166, 31362, 22458, 7033, 53, 66, 1.74, 2461449,  X
452, 465.0, 716591, 217877, 28545, 25500, 36547, 15296, 9344, 18049, 44, 75, 1.58, 1067749,  X
453, 466.0, 769028, 18606, 7257, 14680, 8146, 3544, 5609, 2588, 38, 80, 1.67, 829458,  X
454, 467.0, 191286, 66002, 17596, 12960, 5722, 5774, 2600, 1865, 17, 75, 1.86, 303805,  X
455, 468.0, 229511, 39607, 13611, 3286, 3001, 3075, 1367, 1430, 10, 69, 2.04, 294888,  X
456, 469.0, 1854572, 88543, 25837, 40178, 45462, 11585, 17919, 9192, 13, 80, 1.92, 2093288,  X
457, 470.0, 989945, 151560, 40582, 20422, 21930, 43088, 16807, 7149, 23, 69, 1.95, 1291483,  X
458, 471.0, 691794, 239237, 41751, 100914, 122742, 21987, 38725, 35502, 21, 69, 1.90, 1292652,  X
459, 472.0, 62812, 12957, 6517, 1798, 1867, 3210, 1310, 2125, 34, 70, 1.67, 92596,  X
460, 473.0, 281671, 31986, 8561, 7386, 4382, 3516, 1352, 537, 34, 69, 1.80, 339391,  X
461, 474.0, 900536, 130019, 30315, 38997, 23719, 47341, 23285, 10029, 35, 74, 1.78, 1204241,  X
462, 475.0, 288155, 71175, 72208, 5138, 42718, 51608, 20112, 15136, 54, 75, 1.72, 566250,  X
463, 476.0, 250908, 64405, 15198, 12984, 2408, 12443, 5185, 5282, 53, 70, 1.77, 368813,  X
464, 477.0, 253929, 15416, 1543, 3618, 7191, 2764, 3704, 636, 60, 63, 1.71, 288801,  X
465, 478.0, 476786, 23330, 26684, 19043, 26078, 12899, 5668, 7819, 56, 70, 1.48, 598307,  X
466, 479.0, 1064206, 40092, 3622, 7220, 12531, 7418, 8179, 1511, 48, 61, 1.41, 1144779,  X
467, 480.0, 499620, 59422, 11450, 15389, 13397, 10536, 5303, 3626, 47, 60, 1.50, 618743,  X
468, 481.0, 133967, 27418, 16239, 13633, 16506, 9942, 5408, 3705, 50, 69, 1.53, 226818,  X
469, 482.0, 143502, 8322, 488, 1887, 3589, 2763, 1325, 808, 54, 54, 1.51, 162684,  X
470, 483.0, 101529, 28316, 3358, 1618, 3499, 1611, 1406, 648, 40, 51, 1.45, 141985,  X
471, 484.0, 332739, 46547, 3788, 13011, 23180, 10254, 5752, 3436, 43, 48, 1.49, 438707,  X
472, 485.0, 712030, 98772, 8174, 18159, 9984, 20004, 4199, 6547, 41, 38, 1.45, 877869,  X
473, 486.0, 1572293, 265470, 12087, 63191, 30720, 38117, 39954, 6607, 34, 41, 1.34, 2028439,  X
474, 487.0, 96855, 2442, 5849, 2305, 3323, 2857, 1992, 605, 53, 61, 1.50, 116228,  X
475, 488.0, 378322, 362236, 23080, 24144, 44808, 45741, 25312, 24504, 50, 53, 1.38, 928147,  X
476, 489.0, 671173, 355824, 192316, 53244, 98555, 70383, 57215, 10790, 47, 61, 1.51, 1509500,  X
477, 490.0, 719363, 311463, 52848, 103973, 42202, 45077, 8673, 15757, 44, 66, 1.71, 1299356,  X
478, 491.0, 49092, 90284, 14342, 23209, 21837, 9310, 4333, 6101, 29, 56, 1.83, 218508,  X
